ticker,event_date,drop_pct,stock_event_type,stock_event_severity,classification_confidence,primary_cause,secondary_factors,company_specific_factor,earnings_beat_miss,guidance_direction,store_description
XOM,2020-05-01,7.2,earnings_miss,high,high,Exxon reported on May 1 its first quarterly loss in 30 years at $610 million including a $2.9 billion charge from inventory valuation and impairments,Capex cuts collapsing fuel demand and concern even Exxon's balance sheet would be strained,yes,miss,,Exxon posted a $610M loss versus $2.4B profit a year earlier confirming the COVID oil shock had overwhelmed even the strongest integrated majors.
RTX,2020-05-01,5.7,macro_sensitivity,medium,medium,Commercial aerospace collapse overwhelming the otherwise stronger defense business with no Apr 28-May 1 RTX earnings release,Uncertainty around the Raytheon/UTC integration and airline aftermarket demand,no,,,Investors viewed the defense franchise as supportive but not enough to offset the commercial-aero shock with full disclosure not arriving until May 7.
GM,2020-05-01,6.2,demand_weakness,high,medium,Ongoing shutdown/cash-burn fears with GM having drawn $16B from credit lines and suspended guidance after plant shutdowns,Uncertainty over restart timing with North American plants not restarting until May 18 and demand destruction,yes,,,GM did not need a fresh headline with the core issue being survival math after roughly two months of lost production and ongoing cash burn.
DE,2020-05-01,4.7,macro_sensitivity,medium,medium-low,Expected demand destruction in farm and heavy equipment ahead of the May 22 earnings that later showed profit down 41%,Industrial/cyclical selloff and fear that dealer inventories and customer financing would come under pressure,no,,,No major Deere-specific release found with the move reflecting forward discounting of cyclical earnings deterioration later confirmed.
GE,2020-05-01,4.4,earnings_miss,high,high,GE Q1 on Apr 29 showed COVID especially painful in Aviation with industrial free cash flow at negative $2.2B and adjusted EPS of $0.05 vs $0.08 expected,Power losses and fear the balance-sheet repair story would be delayed again,yes,miss,,GE explicitly said commercial aerospace deteriorated sharply in March with aviation profit falling 39% to $1.0B while targeting $2B+ cost cuts and $3B cash preservation.
AMAT,2020-05-01,5.6,earnings_miss,medium,high,Applied Materials fiscal Q2 on Apr 28 showed revenue $3.96B vs consensus ~$4.13B and non-GAAP EPS $0.89 vs ~$0.94 expected,Concern about customer capex delays and weak near-term memory/foundry visibility,yes,miss,,Applied missed on both revenue and adjusted EPS which hurt a cyclical equipment name in an already fragile tape.
AMD,2020-05-01,4.8,no_clear_catalyst,low,medium,Post-earnings giveback despite strong Q1 with revenue up 40% to $1.79B and gross margin expanding to 46%,Semiconductor-sector weakness and concern consumer/enterprise spending could soften later in the year,yes,,,AMD's numbers were strong so the decline looks like a valuation reset move rather than a bad-news drop with the market wanting more aggressive guidance.
AMGN,2020-05-01,3.4,no_clear_catalyst,low,medium-low,Mild post-earnings sell-the-news reaction after Apr 30 beat with GAAP EPS falling 3% to $3.07 from higher costs and Otezla amortization,Pandemic-related healthcare utilization uncertainty,yes,,,Amgen's print was fine but not a blowout that forces a biotech higher in a risk-off tape with no dramatic guidance raise.
AMZN,2020-05-01,7.6,guidance_cut,high,high,Amazon Apr 30 warned Q2 operating income could range from $1.5B profit to $1.5B loss as it expected to spend $4 billion on COVID measures,Margin compression in e-commerce supply-chain disruption and disappointment revenue strength would not flow to profit,yes,,down,Amazon's quarter was strong on demand but the market focused on the $4B COVID spending warning turning a pandemic winner into a near-term margin story.
AVGO,2020-05-01,4.4,macro_sensitivity,medium,medium-low,Supplier/consumer-electronics demand worries especially through Apple exposure rather than a fresh Broadcom-only shock,Tech hardware cyclicality and general de-risking in semis on global demand uncertainty,no,,,No major Broadcom-specific release found with the decline reflecting customer-exposure contagion from weak iPhone demand and disrupted supply chains.
