ticker,event_date,drop_pct,stock_event_type,stock_event_severity,classification_confidence,primary_cause,secondary_factors,company_specific_factor,earnings_beat_miss,guidance_direction,store_description
PG,2020-03-31,4.3,no_clear_catalyst,low,medium,No fresh P&G-specific negative in prior 3 days. Mar 31 consumer confidence at lowest since July 2017. Macro and positioning rather than company news,Quarter-end rebalancing after consumer staples had outperformed. Investors rotated out of some defensive winners,no,,,PG was not falling because of a new operational warning. If anything staples demand was holding up comparatively well. The size of the decline suggests factor rotation and broad-risk selling not a hidden company-specific shock.
USB,2020-03-31,4.0,macro_sensitivity,high,medium-high,Record Mar 26 jobless-claims spike and deepening recession fears pointed to higher loan-loss provisioning risk. No unique U.S. Bancorp headline. Expected credit losses and margin pressure,Zero-rate environment. Concern over consumer and commercial forbearance programs,no,,,USB was seen as higher quality than some peers but it still had meaningful exposure to a rapidly deteriorating credit environment. The March 31 move fits sector-level repricing of bank earnings power and reserve needs.
SBUX,2020-03-31,3.1,demand_weakness,high,high,STOCK-SPECIFIC. Starbucks had shifted most U.S. stores to drive-thru-only and closed cafe access after employee pressure and COVID spread. Store-operating restrictions and demand disruption,Labor-cost commitments. Uncertainty over how long mobility restrictions would last,yes,,,This was not just a generic market move. Starbucks had materially changed its U.S. operating model which implied lower traffic execution friction and margin pressure even if many locations stayed partially open. That remained a live overhang on March 31.
SO,2020-03-31,6.6,no_clear_catalyst,low,low,No Southern-specific negative release in prior 3 days. Violent rotation and de-risking move in utilities amid quarter-end positioning. Broader concern about economic disruption and financing conditions,Concern about commercial power demand. Capital-market conditions for utilities,no,,,SO drop was unusually large for a utility. No evidence of a discrete Southern catalyst so this looks more like a high-beta unwind in a stressed tape.
T,2020-03-31,3.6,macro_sensitivity,medium,medium,No AT&T release in prior 3 days. Advertising and media environment deteriorating sharply. Reuters estimating U.S. ad industry could lose nearly $26B or 10.6% in revenue. Worsening ad and media outlook layered onto general telecom defensives selling,WarnerMedia exposure. Sports shutdowns. Recession fears,no,,,AT&T wireless business was comparatively defensive but its media assets were vulnerable to an advertising downturn and delayed content releases. In late March investors were increasingly treating T as more than just a stable telecom dividend story.
UPS,2020-03-31,4.5,macro_sensitivity,medium,medium,Freight and logistics networks facing major COVID disruptions especially in air cargo and international transport. No UPS-specific Mar 28-30 announcement. Worsening global shipping and operational disruption outlook,Mix shift away from higher-margin segments. General industrial and recession fears,no,,,While e-commerce package volume was rising investors were also confronting severe dislocation in global freight and B2B shipping. The stock decline likely reflected concern that network stress and macro weakness would outweigh any residential-delivery benefit in the near term.
JPM,2020-03-31,3.7,macro_sensitivity,high,medium-high,Record jobless claims and collapsing economic outlook kept pressure on banks with large consumer and corporate credit books. No fresh JPMorgan-specific headline. Rising credit-loss expectations,Zero-rate net-interest-margin pressure. Uncertainty around loan relief programs,no,,,JPM was the strongest large U.S. bank operationally but even it could not escape the market need to reprice recessionary charge-offs. The March 31 drop fits continued revision of reserve and earnings expectations rather than a bank-specific bombshell.
WFC,2020-03-31,4.1,macro_sensitivity,high,high,Record 3.3M claims print and deteriorating macro backdrop. Wells Fargo weaker relative positioning made it especially exposed to renewed banking stress. Escalating credit-loss fears,Low-rate pressure. Legacy operational constraints. Investor preference against weaker banks in crisis,yes,,,Wells Fargo was already seen as less flexible than peers because of its existing regulatory baggage so the March labor shock hit sentiment harder. Absent a fresh company release the simplest explanation is sector stress plus WFC-specific fragility.
RTX,2020-03-31,4.2,macro_sensitivity,high,high,STOCK-SPECIFIC context. Mar 30 Raytheon and United Technologies said all regulatory approvals obtained and merger would close after Carrier and Otis separations on Apr 3. Nominally positive but stock fell as aerospace demand fears overwhelmed merger milestone. Civil-aerospace collapse,Concern over exposure to Pratt & Whitney and aviation end markets. Broad industrial selling,no,,,The market viewed the merger closing as administratively positive but economically mistimed because it increased exposure to a commercial aerospace market in free fall. So the news was good on paper yet the stock still traded on pandemic-driven end-market damage.
INTU,2020-03-31,3.4,macro_sensitivity,medium,medium,No fresh Intuit-specific negative in prior 3 days. Severe stress on small businesses — surveys showing 96% of small business owners already feeling negative COVID effects. Worsening outlook for Intuit small-business ecosystem exposure,General software de-risking. Recession fears,no,,,Intuit was more economically sensitive than many investors initially assumed because QuickBooks and adjacent services are tied to small-business formation payroll and survival. As the small-business outlook darkened into month-end the stock sold off accordingly.
