ticker,event_date,drop_pct,stock_event_type,stock_event_severity,classification_confidence,primary_cause,secondary_factors,company_specific_factor,earnings_beat_miss,guidance_direction,store_description
C,2020-04-21,5.5,earnings_miss,high,high,Citi's own Q1 earnings aftermath with management pressed on whether more reserve builds could come in Q2 or Q3 underscoring ongoing credit uncertainty,Broad selling in banks and consumer-credit exposure concerns,yes,,,Investors looked through Citi's headline revenue strength of $20.7 billion and focused on the reserve story with management's discussion of potential further reserve additions driving the April 21 decline.
TSLA,2020-04-23,3.6,no_clear_catalyst,low,medium-low,Pre-earnings caution around Fremont shutdown risk and COVID demand uncertainty ahead of April 29 earnings,High valuation and sensitivity to sentiment,no,,,Tesla's April 23 dip looks like investors derisking ahead of earnings with the big open questions being how much cash the Fremont closure would burn and what Q2 demand would look like.
GILD,2020-04-23,4.3,product_service_failure,high,high,Leaked negative Chinese remdesivir trial results showing no improvement in patient condition or viral clearance,Reversal of the speculative April 17 rally built on earlier positive remdesivir headlines,yes,,,This drop had a direct catalyst with the leaked Chinese randomized-trial readout indicating remdesivir failed to improve clinical outcomes undercutting the optimism from April 17 even though Gilead argued the study was underpowered.
TMO,2020-04-23,4.5,no_clear_catalyst,low,medium-low,No strong stock-specific negative catalyst found likely a pullback after earlier COVID-testing optimism plus broader market weakness from the Gilead remdesivir disappointment,Valuation and uncertainty over how much pandemic testing demand would offset non-COVID lab disruption,no,,,TMO traded more on positioning than fresh company news with the April 23 market losing risk appetite after the negative remdesivir leak while routine lab and research activity remained disrupted.
BA,2020-04-24,6.4,demand_weakness,high,high,Reported plan to halve 787 Dreamliner output compounding already severe 737 MAX and travel-demand problems,Ongoing uncertainty over financing cash burn and the delayed 737 MAX recertification,yes,,,Boeing's move was very stock-specific with investors reacting to Dreamliner production cuts of roughly 50% signaling the pandemic was now crushing widebody demand on top of the 737 MAX crisis.
GE,2020-04-24,4.0,macro_sensitivity,medium,medium,Anticipation of severe aviation weakness and cash-flow damage ahead of April 29 earnings,General industrial cyclicality and recession fear,no,,,GE's decline looks like an earnings-positioning move with commercial aviation in free fall and investors marking down the stock ahead of results that later showed a roughly $1 billion blow to industrial cash flow.
SPG,2020-04-24,3.1,demand_weakness,medium,medium-low,Ongoing mall-closure and tenant-solvency concerns rather than a new discrete headline,Extreme uncertainty around reopenings rent collections and bankruptcies among retailers,yes,,,SPG's decline reflects persistent real-estate stress with fully closed malls unclear rent collection and the prospect of tenant distress later confirmed in disclosures showing quarterly profit down more than 20%.
UPS,2020-04-28,6.0,guidance_cut,high,high,UPS pulled its 2020 forecast with Q1 revenue rising 5.1% to $18.04 billion but net income falling to $965 million from $1.11 billion as COVID disrupted operations,Investors worried that residential-delivery growth was less profitable than commercial mix and that costs were rising sharply,yes,,down,Textbook earnings-driven drop with UPS posting revenue up 5.1% but profit falling as COVID disrupted the network and management withdrew 2020 guidance signaling poor visibility.
TSLA,2020-04-28,3.7,no_clear_catalyst,low,medium-low,Pre-earnings caution over factory closure cash burn and demand ahead of the April 29 report,Very high valuation and headline sensitivity around Musk/Tesla,no,,,The April 28 decline looks like a positioning move before earnings with the key question being whether the Fremont shutdown would crush Q2 production and cash flow.
TMUS,2020-04-28,3.3,no_clear_catalyst,low,medium-low,No strong stock-specific negative catalyst found likely post-merger digestion and broader market weakness,Integration risk and uncertainty around execution and near-term financial reporting for the combined company,no,,,No discrete bad TMUS headline found with the stock giving back gains after the Sprint deal closed and investors shifting focus to practical risks of integrating Sprint during a pandemic.
