ticker,event_date,drop_pct,stock_event_type,stock_event_severity,classification_confidence,primary_cause,secondary_factors,company_specific_factor,earnings_beat_miss,guidance_direction,store_description
CMCSA,2020-03-31,3.1,demand_weakness,high,high,STOCK-SPECIFIC. NBCUniversal had previously sold record $1.25B in Tokyo Olympics advertising and Olympics were postponed on March 24 throwing ad inventory and pricing into limbo. Also faced theme-park and advertising weakness,Theme-park shutdowns and broader ad-spending cuts,yes,,,CMCSA decline is best explained by worsening visibility at NBCUniversal: the Olympics postponement disrupted a record $1.25B ad-sales haul while the broader advertising market was weakening fast as marketers cut budgets. The stock was also absorbing the revenue hit from theme-park closures.
COF,2020-03-31,6.4,macro_sensitivity,high,high,Consumer-credit deterioration fears. No Capital One-specific Reuters headline in prior 3 days but macro news especially bad for card lenders because unemployment was exploding,Exposure to lower-FICO borrowers higher expected charge-offs and reserve builds,no,,,COF fell more than the big money-center banks because investors viewed card-heavy lenders as direct casualties of lockdown-driven job losses. The following report of 6.648M weekly jobless claims validated the concern that delinquencies and charge-offs would spike.
CRM,2020-03-31,3.9,no_clear_catalyst,low,medium-low,Multiple compression and software de-risking after late-March rally. No strong Salesforce-specific negative item in prior 3 days,Concern that enterprise customers would slow new software spending even if mission-critical subscriptions held up,no,,,CRM decline looks more like a valuation and risk-off move than a company-specific shock. Investors were trying to distinguish between resilient recurring-software revenue and weaker new-seat services and upsell demand as businesses scrambled to cut discretionary spending.
DIS,2020-03-31,3.2,demand_weakness,high,high,Ongoing theme-park and entertainment shutdown damage. Reuters reported shortly after on April 2 that Disney would furlough some U.S. employees confirming severity of shutdown impact. Market already knew parks and cruises effectively shut,ESPN and sports disruption and advertising weakness,yes,,,DIS was still being repriced for a near-total halt in several of its highest-operating-leverage businesses. The April 2 furlough announcement did not create the problem so much as confirm what investors were already assuming on March 31: a prolonged earnings collapse across parks cruises theatrical releases and sports media.
DUK,2020-03-31,3.1,no_clear_catalyst,low,low-medium,Rotation out of defensive utilities as market rebound faltered and investors rebalanced quarter-end positions. No clear Duke-specific negative headline in prior 3 days,Concern about commercial and industrial power demand weakness in lockdown economy,no,,,DUK move appears mostly macro and positioning-driven rather than headline-driven. Utilities were not at the epicenter of the COVID shock but investors still had reason to worry about weaker electricity demand from businesses and about indiscriminate selling into quarter-end.
BLK,2020-03-31,3.4,macro_sensitivity,medium,medium-low,Asset-manager sensitivity to falling markets and credit stress. No BlackRock-specific negative Reuters article in prior 3 days,Pressure on AUM ETF volatility and generalized financial-sector selling,no,,,BLK traded down with financials as investors focused on what a violent Q1 and stressed credit markets would mean for fee-bearing assets and risk sentiment. No discrete company event in the March 28-31 window strong enough to beat the simpler explanation of falling markets and quarter-end financial-sector selling.
META,2020-04-01,4.3,macro_sensitivity,medium,medium-high,Digital-ad demand fears plus April 1 macro shock. Reuters later reported coronavirus led to sudden ad-budget cuts across travel retail and entertainment advertisers. Trump warned of painful two weeks ahead,Broad tech selloff and uncertainty around SMB advertiser health,no,,,Facebook dropped as investors realized that even dominant digital ad platforms were not insulated from the abrupt stop in travel local and retail marketing spend. The stock-specific ad-risk narrative met a brutal macro tape on April 1 when Trump warned of a painful stretch ahead.
MU,2020-04-01,5.2,macro_sensitivity,medium,high,Post-earnings demand skepticism amplified by April 1 market washout. Investors still digesting Micron March 25 earnings and guidance but April 1 added much worse macro tape,Semiconductor cyclicality and worsening economic data fears,yes,beat,,Micron had reported $4.80B in Q2 revenue and guided Q3 to about $5.2B but the stock still traded as a cyclical memory supplier into an intensifying shutdown. On April 1 that company-specific skepticism was compounded by a broad market plunge after the White House warned of a grim virus trajectory.
MSFT,2020-04-01,3.6,no_clear_catalyst,low,high,Macro-led tech selloff not a Microsoft-specific deterioration. On March 31 Reuters reported Microsoft had seen 775% jump in Teams calling and meetings in Italy underscoring strong remote-work demand but overshadowed by broader market shock,Concern that cloud capacity strain and enterprise spending caution could limit near-term upside despite strong usage growth,no,,,Microsoft actually had supportive product-usage news going into the drop with Teams activity in Italy up 775% over a month. The stock still fell because April 1 was a market-wide derisking day driven by grim COVID projections and even relatively defensive mega-cap tech was sold.
MS,2020-04-01,7.0,macro_sensitivity,high,medium-high,Pure financial-sector panic over recession depth and credit losses. No Morgan Stanley-specific headline in prior 3 days explaining size of move better than macro. Critical backdrop was Trump painful warning and jobless claims explosion to 6.648M,Expected hit to wealth-management flows investment banking and trading normalization after March volatility spike,no,,,Morgan Stanley 7.0% drop was larger than Goldman because it traded as a higher-beta financial heading into a very ugly April 1 tape. The market was rapidly shifting from policy rescue to how bad is the real economy and the answer was getting worse by the day as jobless claims surged to 6.648M.
