ticker,event_date,drop_pct,stock_event_type,stock_event_severity,classification_confidence,primary_cause,secondary_factors,company_specific_factor,earnings_beat_miss,guidance_direction,store_description
T,2020-04-15,3.3,macro_sensitivity,medium,medium-low,COVID pressure on media/advertising and general leveraged-defensive repricing. No AT&T-specific April 12-15 Reuters headline,Broad market concern over recession hitting wireless upgrades advertising and entertainment distribution,no,,,No single AT&T headline causing the move. The most plausible explanation is investors discounting weaker WarnerMedia and ad revenue plus a tougher environment for a highly leveraged telecom-media hybrid during the lockdown shock.
IBM,2020-04-15,4.2,macro_sensitivity,medium,medium,Anticipation of weak enterprise IT/services demand and services revenue pressure. IBM's later results showed revenue of $17.6 billion down 3.4%,Rotation out of slower-growth legacy tech/services names during a recession scare,no,,,No discrete IBM headline in April 12-15 but the later April 20 print validated what investors were already worried about with legacy services and infrastructure demand weakening under COVID and quarterly revenue down 3.4%.
V,2020-04-15,5.0,demand_weakness,high,medium,Collapse in consumer and especially cross-border card spending. No stronger Visa-specific event in the 3-day window,Sympathy weakness with Mastercard and broader financials,no,,,Visa's business mix made it highly exposed to travel and international commerce both of which were freezing in mid-April 2020. The 5.0% drop is best explained as a reassessment of payment-volume and cross-border fee pressure.
WFC,2020-04-15,5.8,earnings_miss,high,high,Earnings-driven selloff from massive reserve build and worsening credit outlook. Wells Fargo reported Q1 results on April 14 with profit plunging as the bank built huge loan-loss reserves,Spillover from JPMorgan and broader bank-sector repricing,yes,miss,,This was a classic earnings/credit-cost reaction with Wells April 14 results showing the bank taking a large hit from expected loan losses just as peers signaled the same. The market interpreted that as confirmation that shutdown-related defaults and reserve builds would be far worse.
XOM,2020-04-15,4.6,macro_sensitivity,high,high,IEA demand-shock forecast crushing confidence in oil fundamentals. On April 15 the IEA said global oil demand in 2020 would fall by 9.3 million bpd and April demand alone could be down roughly 29 million bpd,Storage-capacity fears and skepticism that OPEC+ cuts were enough,no,,,Exxon's 4.6% fall lines up very closely with the IEA's April 15 oil-market report projecting a 9.3 million bpd demand decline for 2020 and an unprecedented 29 million bpd collapse for April. For an integrated oil major that was a direct negative on upstream prices and cash flow.
MS,2020-04-15,3.7,macro_sensitivity,high,medium-high,Bank/financial-sector de-rating ahead of earnings after peers exposed the scale of the COVID credit shock. Morgan Stanley later reported net revenues of $9.5 billion down from $10.3 billion,Concern about investment-banking and wealth activity amid market turmoil,no,,,MS had not yet reported on April 15 so the most likely trigger was the market extrapolating from JPMorgan and Wells to the rest of the group. That proved directionally reasonable as Morgan Stanley's next-day results showed revenue down.
HON,2020-04-15,4.1,macro_sensitivity,medium,medium,Aerospace-end-market deterioration. No Honeywell-specific headline in the 3-day window but the company's large aerospace exposure was becoming a major problem,Broader industrial recession worries,no,,,The absence of a fresh company headline suggests the move was more about investors repricing aerospace suppliers as airline demand collapsed. Honeywell's later decision to pull guidance on weak aero demand fits that interpretation.
GE,2020-04-15,6.2,demand_weakness,high,medium-high,GE Aviation exposure to the collapse in global air travel. No GE-specific April 12-15 Reuters headline but aviation exposure made it one of the most vulnerable large industrials,Balance-sheet concerns and general industrial recession risk,yes,,,GE's 6.2% drop is best explained by its extreme sensitivity to commercial aerospace where engine demand maintenance activity and airline capital spending were all being crushed. This looks like continued repricing of aviation-driven earnings and cash-flow risk.
GM,2020-04-15,5.7,demand_weakness,high,medium,Auto-demand collapse plus shutdown-related production and liquidity stress. The company remained under heavy pressure from plant shutdowns and cash-burn fears,Supplier-chain disruption and recession fears,yes,,,GM's decline fits the broader auto shutdown narrative with factories idled dealerships disrupted and investors focused on how much cash automakers would burn before reopening. 2020 volumes and profitability were going to be much worse than previously expected.
ACN,2020-04-15,4.9,macro_sensitivity,medium,medium,Expected slowdown in consulting/project spend as clients delayed discretionary work. No fresh Accenture-specific negative on April 12-15,Rotation out of economically sensitive services names,no,,,No obvious Accenture-only headline in the window so the cleanest explanation is a macro-driven reset in consulting demand expectations with investors increasingly assuming clients would defer transformation and advisory work.
