ticker,event_date,drop_pct,stock_event_type,stock_event_severity,classification_confidence,primary_cause,secondary_factors,company_specific_factor,earnings_beat_miss,guidance_direction,store_description
CVX,2020-07-30,4.2,macro_sensitivity,medium,medium,Oil below $40 with refining demand fears and GDP collapse weighing on integrated energy names,Broad energy sector weakness on record economic contraction,no,,,Chevron fell with the energy complex as the GDP shock reinforced fears about sustained oil demand weakness.
COP,2020-07-30,5.8,macro_sensitivity,high,medium-high,Purer upstream exposure made ConocoPhillips more sensitive to crude weakness with GDP shock amplifying demand fears,Higher beta to crude price given E&P focus vs integrated peers,no,,,ConocoPhillips fell harder than integrated peers due to its concentrated upstream exposure making it more sensitive to crude weakness.
C,2020-07-30,3.1,macro_sensitivity,medium,medium-high,Renewed credit-loss fear after 32.9% GDP contraction data with bank sector broadly lower,Already elevated loan-loss reserves from Q2 earnings and ongoing macro uncertainty,no,,,Citigroup was sold with the bank complex as the historic GDP contraction reignited credit-loss fears.
AMT,2020-07-30,3.2,guidance_cut,medium,high,Q2 revenue up 1.2% but American Tower lowered midpoint of 2020 outlook raising concerns about growth trajectory,REIT sensitivity to changing growth expectations and macro uncertainty,yes,,down,American Tower's guidance cut was the clear catalyst as the lowered 2020 outlook signaled slowing growth despite stable Q2 results.
LLY,2020-07-30,5.4,earnings_miss,high,high,Q2 revenue fell 2% with approximately $250M COVID impact on elective procedures despite raised EPS guidance,Mixed signals confused investors as revenue miss overshadowed positive EPS guidance revision,yes,miss,up,Eli Lilly's revenue decline from COVID's impact on elective procedures drove the selloff even though EPS guidance was raised.
GE,2020-07-31,3.0,earnings_miss,medium,high,Extended earnings fallout from weak Q2 results compounded by continuing weak macro environment,Third consecutive down day post-earnings as market fully repriced industrial weakness,yes,miss,,GE continued to slide for a third day as investors kept adjusting to the depth of Q2 weakness and uncertain recovery timeline.
GILD,2020-07-31,3.9,competitive_threat,medium,medium-low,Profit-taking and fading remdesivir enthusiasm as Merck announced competing antiviral trials,Treatment narrative losing momentum as competitive landscape shifted,yes,,,Gilead faced erosion of its COVID-treatment premium as Merck's antiviral trials raised the specter of competition for remdesivir.
GOOG,2020-07-31,3.2,earnings_miss,medium,high,Alphabet Q2 revenue fell 2% marking first-ever sales decline despite beating lowered expectations,Profit-taking after results as investors focused on revenue decline rather than earnings beat,yes,miss,,Alphabet's first-ever revenue decline dominated the narrative despite an earnings beat leading to sell-the-news profit-taking.
GOOGL,2020-07-31,3.3,earnings_miss,medium,high,Same as GOOG with Alphabet's first-ever revenue decline despite earnings beat triggering sell-the-news reaction,Profit-taking on historic revenue decline overshadowing bottom-line beat,yes,miss,,GOOGL mirrored GOOG as Alphabet's unprecedented revenue decline overshadowed the earnings beat.
TSLA,2020-07-31,3.8,regulatory_legal,medium,medium,South Korea safety probe into Tesla vehicles plus momentum cooling after massive run,Regulatory headline added to ongoing profit-taking pressure,yes,,,South Korea's safety investigation added a fresh regulatory concern to Tesla's ongoing post-rally cooldown.
