ticker,event_date,drop_pct,stock_event_type,stock_event_severity,classification_confidence,primary_cause,secondary_factors,company_specific_factor,earnings_beat_miss,guidance_direction,store_description
UNP,2020-03-16,13.0,macro_sensitivity,high,medium-high,"Expectation of sharp decline in industrial and intermodal rail volumes. Reuters: Port of Long Beach saw imports down 17.9% in February from COVID factory closures and canceled sailings","Recession fears. Supply-chain disruptions. Exposure to trade-sensitive freight. No material UNP-specific announcement",no,,,"Union Pacific was hit as investors extrapolated shrinking imports weaker industrial production and lower intermodal activity. No fresh UNP-specific negative headline inside the prior 72 hours so the stock move appears mainly driven by the fast-deteriorating freight outlook."
UNH,2020-03-16,17.3,macro_sensitivity,high,medium,"Investor fear COVID treatment costs would surge across managed care. Surgeon General urged hospitals Mar 14 to stop elective surgeries. Kaiser Permanente Mar 16 postponed elective and non-urgent procedures","Confusion around elective-procedure economics. Policy risk. Forced selling. In hindsight deferred elective care helped insurers but market had not sorted that out yet on Mar 16",no,,,"In hindsight deferred elective care helped insurers but on March 16 the market had not sorted that out yet. Investors saw a coming wave of medical claims utilization uncertainty and systemic healthcare stress which explains why UNH sold off far more violently than its later fundamentals justified."
UBER,2020-03-16,10.2,macro_sensitivity,high,medium-high,"Expected collapse in urban mobility airport trips and nightlife-related demand. Environment for ride-hailing deteriorating rapidly. United said Mar 16 would cut April-May capacity ~50%","Profitability concerns. Funding-risk fears. General tech and high-beta deleveraging. No Uber-specific filing in prior 3 days but business-model exposure direct and severe",no,,,"Uber was sold as investors realized stay-at-home behavior and travel shutdowns would hit the core rides business immediately. No major Uber-specific announcement in the prior 72 hours but the business-model exposure was direct and severe enough to explain the drop."
TXN,2020-03-16,11.8,macro_sensitivity,medium,medium,"Semiconductor and industrial-demand repricing tied to recession and manufacturing shutdown fears. No TXN-specific negative headline","Supply-chain disruption. Exposure to auto and industrial customers. Broad analog exposure to cyclical end markets especially industrial and automotive",no,,,"Texas Instruments had broad analog exposure to cyclical end markets especially industrial and automotive both of which looked suddenly vulnerable on March 16. With no fresh company-specific catalyst found the move is best explained by a sharp downgrade to cyclical chip demand."
XOM,2020-03-16,9.5,macro_sensitivity,high,high,"STOCK-SPECIFIC. Reuters Mar 16 reported Exxon pledged significant spending cuts as crude collapsed. U.S. crude settled below $29 vs $61 at start of year. Shares touched levels last seen in 2003. Dividend yield hit record 10.1%","Oil-price collapse plus pandemic demand shock. Capex cuts. Looming oversupply. Concern dividend might become stressed",yes,,,"This one had a real stock-specific headline. Exxon was already under pressure from the Saudi-Russia oil war and March 16 brought confirmation that management would cut spending hard because crude had cratered reinforcing fears about earnings cash flow and the sustainability of the dividend."
TSLA,2020-03-16,18.6,no_clear_catalyst,low,medium,"No formal Tesla shutdown announcement in prior 3 days. High-beta unwind plus fear sole major U.S. factory would be disrupted by Bay Area lockdowns","Valuation compression. CEO messaging risk (Musk tweeted coronavirus panic was dumb). Recession fears hitting auto demand. Fremont about to come under lockdown pressure",no,,,"Tesla's drop was larger than the market because it was one of the most crowded high-beta names and because production in Fremont was about to come under lockdown pressure. No clean negative company filing in the preceding 72 hours but the stock was extremely exposed."
TMO,2020-03-16,6.9,no_clear_catalyst,low,medium,"No material negative TMO-specific item. Commercial COVID testing becoming future positive — later aimed for ~5M tests per week by April. Indiscriminate liquidation in life sciences and healthcare tools","Concern about lab shutdowns research disruption and general market stress. Probably fell less because investors could already see testing upside",no,,,"Thermo Fisher probably fell less because investors could already see testing upside. Still on March 16 the market was selling almost everything and there was no clearly negative company-specific headline to explain the move beyond broad liquidation."
T,2020-03-16,7.7,no_clear_catalyst,low,low-medium,"No AT&T-specific negative. Marketwide de-risking plus concern about retail wireless activity and media and advertising exposure","Debt leverage. Future WarnerMedia and theater disruption risk. Traded more like a leveraged defensive on March 16",no,,,"AT&T traded more like a leveraged defensive on March 16 so it still got hit despite relatively resilient telecom service revenue. No fresh AT&T-specific negative catalyst in the prior 72 hours."
SPG,2020-03-16,26.7,macro_sensitivity,high,high,"Investors pricing catastrophic cash-flow loss for enclosed malls and retail rents. Reuters Mar 18 reported Simon would close all U.S. malls and outlets until Mar 29. By Mar 16 CDC guidance and expanding shutdown orders already making mall traffic impairment obvious","Tenant distress. Dividend fears. REIT balance-sheet concerns. One of clearest business-model selloffs of the day",no,,,"SPG's plunge was one of the clearest business-model selloffs of the day. Even before the formal March 18 closure announcement the combination of gathering restrictions and accelerating retailer shutdowns effectively told investors that mall rent collection occupancy and liquidity were about to come under intense pressure."
SO,2020-03-16,11.8,no_clear_catalyst,low,medium,"No Southern-specific negative. Defensive utilities sold because investors began discounting lower commercial and industrial power demand. EIA later projected U.S. electricity consumption would fall record 4.6% in 2020","Indiscriminate selling. Sensitivity to capital-market conditions",no,,,"Utilities were not spared on March 16 because the market suddenly stopped treating them as safe havens and started pricing demand destruction from business closures. No Southern-specific negative catalyst in the prior 72 hours."
