ticker,event_date,drop_pct,stock_event_type,stock_event_severity,classification_confidence,primary_cause,secondary_factors,company_specific_factor,earnings_beat_miss,guidance_direction,store_description
JNJ,2020-03-16,5.3,no_clear_catalyst,low,medium-high,"Actually POSITIVE news — Mar 13 announced Janssen collaboration with Beth Israel to accelerate COVID-19 vaccine candidate. Broad market selloff not company-specific negative","Broad healthcare selloff. Uncertainty over non-COVID business volumes. Positive vaccine headline could not offset March 16 panic",no,,,"JNJ actually had constructive virus-related news right before the drop announcing a vaccine collaboration and manufacturing scale-up preparations. Because that headline was positive the 5.3% decline looks mostly attributable to the March 16 market panic."
CL,2020-03-16,9.8,no_clear_catalyst,low,medium-low,"No clear Colgate-specific negative Mar 13-15. Indiscriminate consumer staples selling during liquidity panic","Emerging concerns around global supply chains and FX and exposure to international markets",no,,,"Colgate's drop was unusually steep for a staples name and no company-specific news trigger was found. CL was caught in the March 16 liquidation wave with investors temporarily selling even defensive global consumer names as they raised cash."
CMCSA,2020-03-16,8.4,macro_sensitivity,high,high,"STOCK-SPECIFIC context. Comcast announced COVID-response steps Mar 16 including making current movies available at home. Later said COVID would materially impact results delay film distribution and close theme parks","Advertising risk. General market selloff. NBCUniversal theme-park film and advertising exposure highly vulnerable to shutdowns",yes,,,"Comcast was not just a cable and internet story. Investors were also repricing its exposure to movie distribution advertising and theme parks as lockdowns accelerated. The company's own later statement that COVID would materially impact operations strongly supports that March 16 selling was tied to real shutdown risk."
AMAT,2020-03-16,20.4,macro_sensitivity,high,medium-high,"Semiconductor equipment supply-chain shock expectations. No Mar 13-15 company release. Later Mar 23 withdrew Q2 guidance","High beta to cyclical capex plus market crash. Applied's business depended on global manufacturing and logistics chain that COVID was disrupting in real time",no,,,"The exact guidance withdrawal came one week later but the underlying problem was already visible: Applied's business depended on a global manufacturing and logistics chain that COVID was disrupting in real time. Investors seem to have priced that in aggressively on March 16."
COST,2020-03-16,6.3,no_clear_catalyst,low,medium,"Not about weak demand — Costco reported Feb adjusted comp sales rose 11.7% from virus-driven buying. Broad-market selling plus concern about operating strain and costs","Margin pressure from labor sanitation crowd control and panic-buying distortions. Relatively smaller drop versus market",no,,,"Costco's pre-drop news flow was actually strong on sales with virus-driven pantry loading lifting comps. That makes the 6.3% decline look less like a demand story and more like a risk-off move in which investors worried that extraordinary traffic staffing and sanitation costs would temporarily compress margins."
INTU,2020-03-16,14.5,macro_sensitivity,medium,medium-high,"Fear of sudden small-business recession hitting QuickBooks and payments exposure. Highly exposed to small-business health. Later filings said mid-March COVID began negatively affecting small-business results","High-multiple software derating. Uncertainty around tax-season timing. No fresh Mar 13-15 earnings release",no,,,"Intuit's decline makes sense as a forward-looking repricing of SMB stress rather than a reaction to one headline. The company later acknowledged that mid-March COVID was hurting small-business results and investors on March 16 were already anticipating shutdown damage."
COP,2020-03-16,16.9,macro_sensitivity,high,high,"Oil price collapse. Reuters: Brent settled $34.36 WTI $31.13 on Mar 9 after 24-25% collapse. Mar 16 Brent tumbled 10%+","COVID demand destruction. Credit and balance-sheet fears for E&P names",no,,,"For ConocoPhillips this is one of the clearest cases: the primary driver was the oil shock not just general market weakness. After Brent crashed to $34.36 and WTI to $31.13 on March 9 energy equities remained under intense pressure and March 16's renewed selloff hit COP as investors priced in a severe earnings and cash-flow squeeze."
INTC,2020-03-16,18.0,macro_sensitivity,high,medium-high,"Semiconductor sector selloff plus growing concern Intel results would be hit by COVID. Published Mar 13 coronavirus update on employee safety. Mar 24 Reuters reported Intel suspended buybacks and warned coronavirus would likely hurt results","Supply-chain worries. General market panic. Data-center and PC demand uncertainty",no,,,"Intel did not preannounce bad numbers in the three days before the drop but the market was clearly moving toward the view that COVID would hit manufacturing and end demand across the chip industry. The later March 24 Reuters report confirming Intel expected a likely hit supports that March 16's 18% decline was anticipatory."
HON,2020-03-16,9.5,macro_sensitivity,medium,medium-high,"Macro and industrial recession fears. Honeywell reaffirmed Q1 and full-year forecasts Mar 10. Seeing surge in demand for protective face masks. Aerospace and industrial exposure overwhelming positive mask-demand angle","Broad cyclical industrial selloff. Supply-chain risk. Mar 10 reaffirmation quickly lost credibility as economic shutdown worsened",no,,,"Honeywell actually entered the period trying to reassure investors reaffirming outlook on March 10 but that reassurance quickly lost credibility as the economic shutdown worsened. By March 16 the market was likely focused far more on Honeywell's industrial and aerospace cyclicality than on incremental mask demand."
HD,2020-03-16,19.8,no_clear_catalyst,low,medium,"No strong HD-specific negative Mar 13-15. Consumer discretionary and physical retail shutdown fear. Near-20% drop","Concern about store traffic project deferrals contractor demand. Broad market liquidation. Investors assumed store traffic and big-ticket home-improvement demand could fall sharply",no,,,"Home Depot's near-20% drop looks much more like a violent repricing of brick-and-mortar and housing-linked consumer spending than a reaction to one company headline. As March 16 made clear that widespread social restrictions were imminent investors assumed store traffic and big-ticket demand could fall sharply."
