ticker,event_date,drop_pct,stock_event_type,stock_event_severity,classification_confidence,primary_cause,secondary_factors,company_specific_factor,earnings_beat_miss,guidance_direction,store_description
CVX,2020-04-20,4.1,macro_sensitivity,high,high,Historic oil-price collapse. On Apr 20 WTI crude futures turned negative for the first time in history as traders were forced to pay to unload oil,Fears of demand destruction and broader energy-sector stress,no,,,CVX fell because oil markets broke. The front-month WTI contract traded below zero on Apr 20 a once-in-history event that underscored how extreme the demand/storage crisis had become.
DIS,2020-04-20,4.1,demand_weakness,high,medium,Ongoing repricing of pandemic damage to parks/media/travel-adjacent earnings. No new Disney-specific negative headline in the Apr 17-19 window,Apr 20 broad market weakness,yes,,,DIS was another reopening-sensitive stock marked down as investors confronted how long physical entertainment could stay impaired. Parks shut across geographies and ESPN under pressure from sports shutdowns.
DUK,2020-04-20,3.8,no_clear_catalyst,low,medium-low,Sector-wide demand/recession concerns plus broad market selloff. No strong Duke-specific headline in the Apr 17-19 window,Defensive sectors not fully spared in the Apr 20 downdraft,no,,,DUK's move appears macro-led rather than headline-led with investors discounting lower 2020 electricity demand from shuttered businesses and the violent Apr 20 selloff pulling even defensive utilities lower.
GE,2020-04-20,4.8,demand_weakness,high,medium,Continued pressure from aviation collapse and cyclical exposure. No fresh GE-specific Reuters item in the Apr 17-19 window but aviation exposure remained a major overhang,Apr 20 macro/oil selloff,yes,,,GE's decline fits the market's continued punishment of industrials with large aviation exposure. Even without a fresh headline the company remained levered to one of the worst-hit end markets.
C,2020-04-20,3.2,earnings_miss,high,high,Ugly earnings and reserve build. Citigroup's Apr 15 results showed profit down 46% and nearly $5 billion set aside for expected defaults,Oil-driven recession fears on Apr 20,yes,miss,,Citi's move was consistent with investors continuing to digest a sharp earnings hit and a nearly $5 billion reserve build. The negative-oil event reinforced the bear case for credit quality and economic activity.
MO,2020-04-21,3.4,no_clear_catalyst,low,medium-low,Broad market/risk-off spillover. No material Altria-specific negative headline in the Apr 18-20 window,Persistent Juul overhang and regulatory concerns,no,,,Could not verify a fresh MO-specific catalyst. The cleanest explanation is that MO got caught in the post-oil-crash risk-off trade while its already-fragile sentiment around Juul limited any defensive bid.
MSFT,2020-04-21,4.1,no_clear_catalyst,low,medium,Broad tech de-risking after the Apr 20 macro shock. No major Microsoft-specific negative headline surfaced in Apr 18-20,Residual concern about COVID disruption to enterprise spending and supply chains,no,,,MSFT's decline looks mostly tape-driven not headline-driven. The most likely explanation is investors selling large-cap tech as part of a broader post-oil-crash risk reduction move.
MS,2020-04-21,3.7,macro_sensitivity,medium,medium,Bank-sector sympathy move tied to recession/credit fears. No strong Apr 18-20 Morgan Stanley-specific bearish headline,Apr 20 oil collapse and macro risk-off,no,,,This looks like a sector sympathy selloff following ugly bank earnings elsewhere and a fresh macro shock from the negative-oil event.
MRK,2020-04-21,5.5,no_clear_catalyst,medium,medium-low,Likely broad market rotation/risk-off not a verified company-specific headline in the 3-day window. No clear Merck-specific bearish catalyst in the Apr 18-20 window,Growing concern that pandemic disruption would hurt physician-administered-drug demand,no,,,MRK is one of the harder names to tie to a fresh headline before Apr 21. Best read is the stock was sold as part of a broader rotation while investors worried lockdowns would suppress doctor visits and procedure-related demand.
META,2020-04-21,4.2,no_clear_catalyst,low,medium,Broad large-cap tech/advertising risk-off move. No major Facebook-specific negative headline in Apr 18-20,Investor concern that the pandemic would pressure advertising demand even if usage stayed strong,no,,,No fresh company-specific negative in the pre-drop window. The most plausible explanation is a macro-led selloff in mega-cap tech and ad-exposed internet names after the Apr 20 oil shock.
