ticker,event_date,drop_pct,stock_event_type,stock_event_severity,classification_confidence,primary_cause,secondary_factors,company_specific_factor,earnings_beat_miss,guidance_direction,store_description
NOW,2020-03-18,3.2,no_clear_catalyst,low,medium-low,No material ServiceNow-specific negative. Broad software multiple compression during liquidity panic,Concern enterprise IT spending would freeze in sudden recession,no,,,For NOW no compelling company-specific catalyst in the lookback window. The most likely explanation is that investors were de-risking high-multiple enterprise software names on fears that CIO budgets and deal cycles would stall.
MA,2020-03-18,4.2,macro_sensitivity,medium,medium-high,No Mastercard-specific Mar 15-18 announcement. Business highly exposed to travel-linked cross-border volume. Collapse in travel and cross-border card spending expectations,General consumer-spending recession fears,no,,,MA decline was most likely a payments-specific read-through from the sudden stop in travel. Investors were quickly repricing a sharp drop in high-margin cross-border transaction volumes as borders tightened and restaurant lodging and travel activity froze.
LRCX,2020-03-18,15.3,macro_sensitivity,high,medium,No discrete Lam-specific negative. Severe semiconductor-equipment selloff. Fears of handset demand collapse supply-chain disruption and capex risk,High-beta tech liquidation on March 18,no,,,LRCX 15.3% drop looks mostly sector driven but in a stock-specific way: investors were repricing the whole wafer-fab-equipment chain for a sudden global electronics downturn.
LOW,2020-03-18,11.9,no_clear_catalyst,low,medium,Lowe's remained open as essential retailer but cut store hours. Retail operational disruption. Fear non-essential categories would be crushed despite stores staying open,Broad retail selloff. Recession fears. Reduced hours traffic disruption risk that discretionary big-ticket projects would stall,no,,,LOW decline came even though home improvement stores generally avoided immediate forced closure. The market was still pricing major operational friction reduced hours traffic disruption and the risk that discretionary big-ticket projects would stall.
MDLZ,2020-03-18,4.6,demand_weakness,low,high,STOCK-SPECIFIC context. Already said late January coronavirus would hurt Q1 sales. Reuters: plants in China operating below capacity transportation costs rising from truck shortages,March 18 consumer-staples de-risking. Global recession fears. Existing coronavirus pressure on sales plant utilization and logistics,yes,,,MDLZ had a genuine company-specific COVID overhang. Investors already knew from January that the outbreak was hurting first-quarter sales while factories in China were running under capacity and transport costs were rising.
NVDA,2020-03-18,6.7,no_clear_catalyst,low,medium-low,No fresh Nvidia-specific negative. Later commentary emphasized data-center and gaming demand held up relatively well. Broad semiconductor and tech liquidation,Fears over PC gaming and supply-chain demand visibility in sudden recession,no,,,NVDA decline appears mostly to have been a beta-driven chip selloff. No strong stock-specific negative headline in the lookback window and later evidence that pandemic conditions actually supported gaming and data-center demand makes the March 18 drop look more like temporary derisking.
UNP,2020-03-18,10.5,macro_sensitivity,high,high,Anticipated collapse in freight volumes as economy shut down. Later withdrew 2020 volume and operating-ratio forecasts. Business shutdowns crushing shipment volumes,Industrial and transport-stock liquidation during cash squeeze,no,,,UNP 10.5% slide is best explained by the market front-running a steep drop in rail volumes. That concern proved correct when the railroad later withdrew its 2020 guidance after volumes fell 7% in the quarter.
PM,2020-03-18,12.3,no_clear_catalyst,low,medium,No major Philip Morris-specific negative. More exposed than Altria to disrupted global distribution FX and cross-border lockdown effects. Reuters later showed pandemic rules could suspend tobacco manufacturing,Dollar strength. EM exposure. Indiscriminate selling. Global lockdown and distribution risk hitting internationally exposed tobacco name,no,,,PM outsized drop versus MO likely reflects its more global footprint rather than a single headline. With countries imposing fast-changing restrictions and parts of the tobacco supply chain facing operational suspensions investors seem to have treated PMI as a global-disruption proxy.
QCOM,2020-03-18,11.1,demand_weakness,high,high,Smartphone-demand and handset-supply disruption from COVID. Already warned Mar 2 China virus threatened phone-industry disruption. Kept 2020 5G handset estimate at 175M-225M,Semiconductor selloff. Doubts about near-term 5G adoption timing. Later Reuters coverage made clear near-term smartphone demand and supply being hit,yes,,,QCOM had a clear stock-specific overhang: management had already flagged virus-driven disruption to the phone industry. By March 18 the market was aggressively pricing the risk that collapsing handset demand and supply bottlenecks would overwhelm the longer-term 5G story.
RTX,2020-03-18,14.5,macro_sensitivity,high,high,Commercial aerospace collapse tied to sudden stop in air travel. No fresh Raytheon/UTC merger-specific negative. Flights canceled borders tightened travel collapsed,Merger-complexity uncertainty. Broad industrial liquidation. Investors aggressively repriced jet-engine avionics and aftermarket exposure,no,,,RTX 14.5% decline looks primarily like a commercial-aerospace shock not a discrete corporate event. As travel restrictions and shutdowns spread investors aggressively repriced jet-engine avionics and aftermarket exposure swamping the more defensive defense side.
