ticker,event_date,drop_pct,stock_event_type,stock_event_severity,classification_confidence,primary_cause,secondary_factors,company_specific_factor,earnings_beat_miss,guidance_direction,store_description
QCOM,2020-02-25,3.7,macro_sensitivity,low,medium-high,"Smartphone/telecom ecosystem disruption from COVID-19. MWC cancellation as visible catalyst","Broader handset-demand and China supply-chain fears",no,,,"Qualcomm did not have a fresh company-specific earnings warning but MWC's cancellation mattered because it was a major launch customer and dealmaking venue for the mobile industry. That plus concern about handset demand and Asian supply chains likely drove the selloff."
RTX,2020-02-25,5.3,macro_sensitivity,medium,medium,"Commercial-aerospace exposure through UTC as investors repriced airline/travel weakness","Broad defense/aerospace and industrial selling",no,,,"RTX's larger decline versus Lockheed makes sense because investors were not just selling defense they were also selling commercial aerospace. As the virus spread and travel demand came under threat the UTC side of the merged company made RTX more economically exposed than pure-defense peers."
SCHW,2020-02-25,5.0,macro_sensitivity,medium,high,"Collapsing rate expectations threatening net interest revenue. Treasury yields hit record lows","Broad financial-sector liquidation and recession fears",no,,,"Schwab's business model made it especially vulnerable to the violent move in rates. Falling yields and expected Fed easing directly pressure client-cash spread income so this was more than just a generic bank selloff even though there was no fresh Schwab headline."
SPG,2020-02-25,3.9,macro_sensitivity,medium,medium-high,"Physical-retail/foot-traffic risk from COVID-19","REIT de-risking and discretionary retail weakness",no,,,"Simon's move looks fundamentally tied to the market realizing that enclosed malls are highly exposed to any outbreak-driven drop in traffic. Even before formal shutdowns investors were already discounting lower shopper visits weaker tenant sales and tourism exposure."
TMO,2020-02-25,4.2,no_clear_catalyst,low,low-medium,"No clear stock-specific catalyst. Broad healthcare/life-science tools selloff","Despite developing COVID tests. General de-risking and uncertainty over biopharma/lab activity",no,,,"Thermo Fisher's drop does not appear to reflect a negative company announcement. Despite some potential testing upside investors on Feb. 25 were broadly selling high-quality growth and healthcare-equipment names as the market prioritized immediate macro risk over longer-term opportunity."
TSLA,2020-02-25,4.1,demand_weakness,medium,medium-high,"China production and demand disruption. Tesla warned Shanghai Model 3 ramp delayed 1-1.5 weeks","Valuation-sensitive momentum unwind and broad market selloff. Feb China car sales plunged ~80%",yes,,,"Tesla had a real virus-specific operational issue. Shanghai production and deliveries were disrupted and the Chinese auto market was collapsing. By Feb. 25 the stock was still highly momentum-driven so the broader risk-off tape likely compounded a name-specific China shock."
UBER,2020-02-25,6.3,macro_sensitivity,medium,medium,"Travel/mobility demand shock from COVID-19","General high-beta growth selloff",no,,,"Uber's drop looks primarily thematic. The market quickly moved to price lower ride demand fewer airport trips and weaker urban activity if the outbreak widened. No better stock-specific headline found so the simplest explanation is that Uber was one of the clearest COVID-exposed consumer platforms."
UNH,2020-02-25,5.2,no_clear_catalyst,low,low-medium,"No clear UNH-specific catalyst. COVID-driven uncertainty around healthcare utilization/costs","Broad defensive rotation failing because even healthcare was being de-risked",no,,,"UnitedHealth's selloff does not appear linked to a company announcement. Insurers were caught in the general repricing of healthcare-system risk once U.S. community spread looked likely with investors unsure whether near-term utilization and costs would be favorable or adverse."
UNP,2020-02-25,3.3,macro_sensitivity,low,medium,"Freight-volume fears from supply-chain disruption and slowing trade","Broader industrial/recession scare. Reuters Feb 6: China outbreak disrupting container shipping",no,,,"Union Pacific's move fits the transportation macro. If China-related shipping and production were disrupted rail volumes were likely next in line. The trade/freight slowdown narrative was already clearly in motion."
UPS,2020-02-25,4.7,macro_sensitivity,medium,medium,"Global shipping/logistics disruption fears from COVID-19","Broader transport-sector selloff and recession fears. Reuters: container shipping out of sync",no,,,"UPS appears to have sold off on concern that global package and freight networks would be disrupted as the virus spread and Asian trade flows weakened. Logistics exposure to a sudden growth shock is the most likely explanation."
