ticker,event_date,drop_pct,stock_event_type,stock_event_severity,classification_confidence,primary_cause,secondary_factors,company_specific_factor,earnings_beat_miss,guidance_direction,store_description
NKE,2020-03-20,4.1,demand_weakness,high,high,STOCK-SPECIFIC. Reuters reported Nike closing all stores in U.S. and several other markets. Adidas announced similar closures Mar 17. Direct revenue hit from store closures,Postponed sporting events. Weaker wholesale demand,yes,,,Nike brick-and-mortar footprint was being shut across the U.S. Canada Western Europe Australia and New Zealand directly impairing near-term sales. That was a concrete company-relevant revenue shock not just vague market fear.
NEE,2020-03-20,7.4,no_clear_catalyst,low,medium-low,No new clearly negative NextEra-specific release. Yieldcos and utilities and renewables sold as funding-sensitive long-duration assets during credit shock,Investors worried capital-intensive renewables buildouts would become harder to finance if markets stayed stressed. Feb 19 $2.5B equity units sale,no,,,Unlike a plain-vanilla regulated utility NextEra also carried a strong growth-and-financing narrative which became a liability during the cash crunch. With no fresh company-specific bad news the sharp 7.4% decline most likely reflects concern around externally funded growth and valuation compression.
MSFT,2020-03-20,3.8,no_clear_catalyst,low,medium,No negative Microsoft-specific release. Windows 10 reached 1B monthly active devices Mar 18. Teams and cloud usage surging. Large-cap tech de-risking,Concern around LinkedIn ads and transactional licensing as economy froze. Fear of enterprise and SMB spending slowdown,no,,,Microsoft operating news flow was not negative. If anything usage trends were improving as work moved online. The selloff appears driven by investors cutting mega-cap tech exposure and anticipating weaker licensing and advertising demand.
MA,2020-03-20,6.9,macro_sensitivity,high,high,International travel restrictions escalated sharply — U.S.-Canada border measures State Department warning against international travel. Collapse in cross-border and travel-related payment volumes,Recession fears around consumer spending and merchant volumes. Mastercard later said cross-border metrics had deteriorated further,no,,,Mastercard was especially exposed to the part of payments economics that travel shutdowns destroyed first: high-margin cross-border spending. The market likely sold MA ahead of formal company guidance changes because border closures and international travel warnings were already signaling a severe hit.
MO,2020-03-20,7.6,no_clear_catalyst,low,medium-low,No negative Altria-specific headline. FDA authorized IQOS 3 which was positive. Defensive consumer names still being liquidated,Nicotine and vapor category uncertainty remained background overhang. Recessionary downtrading and retail disruption concerns,no,,,Because there was no obvious bad Altria-specific news immediately before the drop the move looks mostly like investors selling even classic defensives to raise cash. MO also had category-specific uncertainty around reduced-risk products and shifting retail behavior.
MMM,2020-03-20,9.2,macro_sensitivity,medium,medium,No fresh directly negative 3M announcement. Later Apr embroiled in mask and export and price-gouging controversies. Investors focused on broad industrial and cyclical exposure not just N95 upside,Supply-chain stress. Manufacturing recession risk. Uncertainty whether PPE demand could offset weakness elsewhere,no,,,3M was a classic mixed-exposure name in March 2020: obvious upside from respirators but large downside risk across industrial electronics transportation and commercial end markets. The 9.2% drop suggests the market decided the non-PPE recession hit would dominate at least near term.
MDLZ,2020-03-20,4.7,no_clear_catalyst,low,medium-low,No new negative Mondelez-specific release. Prior disclosure coronavirus hurting operations in China — two factories closed 10 days. Concern global supply-chain and EM exposure would outweigh pantry-loading,FX and channel-mix worries,no,,,Mondelez was not being sold because of a fresh company bombshell on March 20. More likely investors extrapolated earlier signs of COVID disruption in China to a broader global snack business with factory distribution and currency exposure.
PEP,2020-03-20,11.4,macro_sensitivity,medium,medium,Mar 20 PepsiCo announced enhanced employee benefits and extra frontline compensation. No negative headline. Investors repriced for sharp hit to higher-margin away-from-home channels,Added labor and operating costs. Broad liquidation of staples. Shutdown of restaurants stadiums workplaces and convenience traffic,no,,,Pepsi March 20 announcement was socially positive but also highlighted rising frontline operating costs. The much more important issue for the stock was probably the shutdown of restaurants stadiums workplaces and convenience traffic which threatened beverage volumes despite stronger pantry demand.
LRCX,2020-03-20,3.7,macro_sensitivity,medium,medium,Lam Research issued business update for fiscal quarter ending Mar 29 on Mar 17. Semiconductor equipment names repriced for fab and customer capex risk and supply-chain disruption,Concern memory and foundry customers would delay spending if pandemic deepened,no,,,Lam did have a COVID-era business update on March 17 which likely reminded investors how exposed wafer-fab equipment is to global supply chains and customer capex cycles. Even without an explicit profit warning the stock decline fits a market aggressively discounting semiconductor-equipment cyclicality.
LOW,2020-03-20,5.0,macro_sensitivity,low,medium,Mar 20 Lowe's committed $25M and said would reduce store hours starting Mar 23. Rising operating disruption and margin pressure from pandemic response measures,Uncertainty about store traffic labor availability cleaning and safety costs. Whether home-improvement demand would hold if lockdowns tightened,no,,,Lowe's announcement was not a classic profit warning but it did signal a more expensive and operationally constrained retail environment with reduced hours and additional crisis spending. In late March 2020 the market was still in sell first mode on retailers.
