ticker,event_date,drop_pct,stock_event_type,stock_event_severity,classification_confidence,primary_cause,secondary_factors,company_specific_factor,earnings_beat_miss,guidance_direction,store_description
ORCL,2020-03-19,4.7,no_clear_catalyst,low,medium-low,No fresh Mar 16-18 Oracle-specific headline. Earnings were Mar 12 outside window. Broad tech selloff and liquidity stress,Ongoing digestion of mixed earnings. Uncertainty about enterprise spending under COVID,no,,,ORCL 4.7% decline does not line up with a strong new March 16-18 catalyst. The most likely explanation is continued de-risking in large-cap tech plus lingering concern about enterprise software spending as companies braced for a sudden stop in the economy.
T,2020-03-19,5.2,macro_sensitivity,medium,medium,Reuters Mar 20 reported AT&T withdrew planned $4B share repurchase. Market likely already pricing same pressures on WarnerMedia and advertising and capital allocation,General liquidity panic. Debt-heavy balance-sheet concerns. COVID pressure on AT&T media and advertising outlook,no,,,Even though the formal buyback withdrawal hit Reuters on March 20 T March 19 weakness fits investors moving ahead of that logic: preserve cash assume ad and media weakness and penalize leveraged balance sheets.
PG,2020-03-19,5.6,no_clear_catalyst,low,medium-low,P&G already warned Feb about coronavirus hurting quarterly revenue and profit. No fresh Mar 16-18 headline. Broad market liquidation of defensives,Existing supply-chain and overseas demand concerns,no,,,PG drop was probably not about a new headline in the prior three days so much as the market selling whatever was liquid including staples. The preexisting COVID supply-chain warning mattered to the narrative but the timing suggests March 19 was more forced selling.
UPS,2020-03-19,3.0,macro_sensitivity,low,low-medium,No fresh UPS-specific Mar 16-18 headline. Macro slowdown fears affecting parcel and international logistics demand,Cross-border disruption. Risk-off selling,no,,,UPS relatively modest 3% decline looks more like a recession and logistics-volume repricing than a reaction to a new company event. Investors were trying to handicap whether collapsing business activity would outweigh any temporary lift from home delivery.
KO,2020-03-19,6.7,macro_sensitivity,medium,medium,No fresh KO-specific headline Mar 16-18. Reuters later made clear away-from-home channels highly exposed — restaurants theaters sports venues shutting down,Broad defensive-stock liquidation. COVID closure risk to Coca-Cola away-from-home sales channels,no,,,KO drop was likely driven by the market realizing that a huge slice of soda consumption comes from venues being shut by lockdowns not just grocery shelves. That made Coca-Cola look less defensive than it usually does especially during the March cash crunch.
PFE,2020-03-19,6.0,no_clear_catalyst,low,low-medium,Pfizer and BioNTech announced vaccine collaboration Mar 17 but very early-stage. No negative Pfizer-specific headline. Broad-market liquidation,General uncertainty around pharma supply chains and routine business disruption,no,,,PFE decline appears driven more by the marketwide scramble for cash than by any adverse company development in the prior three days. The vaccine partnership was too early to offset the fact that investors were selling even large defensive healthcare names.
JNJ,2020-03-19,5.9,no_clear_catalyst,low,low,No negative J&J-specific headline Mar 16-18. Broad-market and liquidity-driven selloff,Temporary concern around medical-device and consumer-health demand disruption during lockdowns,no,,,Weak evidence for a company-specific bad-news trigger. The most likely explanation is that JNJ was sold alongside other mega-cap healthcare defensives during the late-March funding squeeze despite its strong balance sheet and eventual vaccine optionality.
INTU,2020-03-19,4.1,macro_sensitivity,medium,medium,U.S. tax filing deadline pushed from Apr 15 to Jul 15 announced Mar 20 — market may have been anticipating. Tax-season disruption from COVID and looming filing-delay decision,Broad selloff in software and fintech-related names,no,,,INTU decline is one of the few March 19 moves where there is a plausible near-term business-specific angle: the COVID shock was disrupting the tax season and the federal filing date was about to be moved to July 15. Even though the formal announcement came the next day the market likely saw the extension coming.
INTC,2020-03-19,3.5,macro_sensitivity,low,medium-low,No fresh Intel-specific Mar 16-18 headline. General semis and tech de-risking. Recession risk and uncertain supply-demand effects from COVID,Uncertainty around supply chains and enterprise and PC demand mix,no,,,INTC move looks mostly macro rather than news-specific. The market was still trying to decide whether semis would benefit from stay-at-home computing demand or get hurt first by a global supply shock and then by a recession.
IBM,2020-03-19,3.1,no_clear_catalyst,low,medium-low,No fresh IBM-specific Mar 16-18 headline. Broad enterprise-tech de-risking amid COVID recession fears,Concerns around slower consulting and services demand. Lingering skepticism about IBM growth profile,no,,,IBM 3.1% decline does not appear tied to a new company-specific event. The more likely driver was a marketwide repricing of enterprise IT spending and a general preference to sell slower-growth cyclical tech exposure during the late-March panic.
