ticker,event_date,drop_pct,stock_event_type,stock_event_severity,classification_confidence,primary_cause,secondary_factors,company_specific_factor,earnings_beat_miss,guidance_direction,store_description
CAT,2020-03-16,6.3,macro_sensitivity,medium,medium,"Global growth and recession shock. Escalating global shutdowns and recession fears. No major CAT-specific item","Commodity weakness. Capex fears. Supply-chain disruption risk",no,,,"CAT typically trades as a clean proxy for global industrial activity so it did not need a company headline to fall. By March 16 investors were pricing a sharp drop in construction mining and energy capex."
C,2020-03-16,19.3,macro_sensitivity,high,high,"Zero-rate shock plus recession-driven credit fears. Big U.S. banks including Citi suspended buybacks Mar 15. Fed cut to 0-0.25%","Buyback suspension. Concern over global consumer and corporate exposures. Higher-beta profile and heavier international and credit-sensitive exposures",yes,,,"Citi's 19.3% fall was steeper than JPM's which fits its higher-beta profile and heavier concern around international and credit-sensitive exposures. The combination of the Fed emergency zero-rate move industry-wide buyback suspensions and a suddenly worsening global recession outlook was the main driver."
BRK-B,2020-03-16,9.5,macro_sensitivity,medium,medium,"Portfolio look-through exposure to market crash. Violent collapse across financials industrials travel and consumer names","Large bank holdings. Industrial exposure. Concern over insurance and investment portfolio marks. No Berkshire-specific item",no,,,"Berkshire traded as a diversified macro vehicle. Investors were implicitly marking down its bank holdings economically sensitive operating businesses and public-equity portfolio all at once."
BMY,2020-03-16,7.1,no_clear_catalyst,low,medium,"No major Bristol Myers-specific headline. Broad March 16 liquidation. Healthcare and pharma somewhat more defensive than financials or travel","None clearly stock-specific in that window",no,,,"BMY's move looks mostly non-idiosyncratic. In a session where even defensives sold off to raise cash Bristol Myers fell materially but no evidence of a company-specific catalyst driving the stock."
BLK,2020-03-16,13.7,macro_sensitivity,high,medium,"Asset-manager exposure to collapsing markets and client de-risking. Historic collapse in global markets threatens asset values fee bases and client risk appetite","Liquidity stress. Redemption fears. Financial-sector contagion. No BLK-specific report Mar 13-16",no,,,"BlackRock was essentially hit through its business model. When trillions in equity value disappear and liquidity strains spread across markets investors price in lower AUM-linked fees and tougher flows."
BKNG,2020-03-16,9.3,demand_weakness,high,high,"Collapse in global travel demand. Trump Europe travel restriction Mar 11. Airlines seeking emergency aid. Global travel restrictions escalating","Rising cancellations. Refund risk. Fears of prolonged freeze in global leisure and business travel. No company-specific BKNG headline in exact 3-day window",no,,,"Booking was an obvious casualty of the travel freeze. With the U.S. imposing European travel restrictions and airlines slashing capacity while calling for state support investors were repricing a severe near-immediate contraction in bookings and cancellations."
BK,2020-03-16,14.5,macro_sensitivity,high,medium-high,"Zero-rate shock to custody and bank earnings plus sector panic. BNY Mellon affected by industrywide buyback suspension Mar 15 alongside Fed emergency rate cut to zero","Buyback suspension. Generalized financial deleveraging. Rate compression and systemic stress as immediate earnings headwinds",no,,,"BK traded with the financial complex after two clear negative signals: banks halted buybacks and the Fed cut to zero. Even though BNY Mellon is custody-heavy rather than a classic consumer lender the market treated rate compression and systemic stress as immediate earnings headwinds."
BAC,2020-03-16,15.4,macro_sensitivity,high,high,"Bank earnings repricing from zero rates. Big U.S. banks including BofA suspended buybacks Mar 15. Fed cut to 0-0.25%","Buyback halt. Recession and credit-loss fears. Broad market panic. BofA survey showed investors rushing to cash",yes,,,"BAC's selloff was fundamentally consistent with the bank-sector shock. Near-zero rates compress margins while the buyback suspension signaled management priority had shifted to conserving capital and supporting customers all as markets priced a deep recession."
BA,2020-03-16,23.8,capital_structure,high,high,"STOCK-SPECIFIC. Cash and liquidity fears on top of collapsing aviation market. Boeing already said Mar 11 would draw down $13.8B loan and freeze hiring/overtime. Airlines urgent appeals for government aid","Ongoing 737 MAX crisis. Airline distress. Near-term liquidity stress and deeper damage to order and delivery outlook",yes,,,"BA had one of the clearest stock-specific negatives. Boeing was already preserving cash by drawing down its loan and freezing hiring and then the COVID shock crushed airline demand just as customers were seeking aid and slashing capacity."
AXP,2020-03-16,13.8,macro_sensitivity,high,high,"Collapse in T&E spending expectations. Travel-ban and travel-collapse news directly relevant because AmEx heavily tied to travel and entertainment spend","Consumer-credit worries. Broad financial-sector selloff. Airlines slashing routes and seeking emergency aid. No Reuters AXP-specific Mar 13-16 headline",no,,,"AXP was hit by a particularly bad mix of catalysts: it traded like both a financial and a travel proxy. With the Europe travel ban airlines cutting capacity and recession fears rising investors had a strong reason to expect a sharp drop in billed business and a rise in credit stress."
