ticker,event_date,drop_pct,stock_event_type,stock_event_severity,classification_confidence,primary_cause,secondary_factors,company_specific_factor,earnings_beat_miss,guidance_direction,store_description
CVS,2020-03-09,4.4,no_clear_catalyst,low,medium,"Broad market decline. CVS announced Mar 6 COVID-19 resources for Aetna members including no-copay diagnostic testing and telemedicine","Worries about near-term healthcare costs utilization shifts and insurance and pharmacy margin uncertainty",no,,,"CVS was relatively defensive so a 4.4% drop likely reflects market stress more than company-specific damage. The March 6 Aetna announcement showed management already moving to absorb some COVID-related costs which may have added a small uncertainty discount on top of the broader selloff."
COST,2020-03-09,3.0,no_clear_catalyst,low,high,"Broad market liquidation not company-specific bad news. Small 3.0% drop much less than market","Investors balancing near-term stockpiling benefits against logistics pressure and general equity de-risking. Reuters later described widespread panic buying at Costco",no,,,"Costco's small 3.0% drop much less than the market is a sign investors already viewed it as relatively resilient. No negative company-specific news in the 3 days before the drop. The surrounding news flow pointed to panic buying which likely cushioned the decline rather than caused it."
DE,2020-03-09,8.6,guidance_cut,medium,high,"STOCK-SPECIFIC context. Deere warned with Feb 21 earnings that coronavirus would hit Q2 sales and earnings even as it posted unexpected profit increase","Crash Monday recession fears and cyclical industrial exposure",yes,,down,"Deere's March 9 drop was not just macro noise because the company had already explicitly flagged coronavirus as a second-quarter headwind. Investors were repricing DE with both company guidance risk and the broader economic panic producing a sharper fall than the S&P 500."
DHR,2020-03-09,4.6,no_clear_catalyst,low,medium,"No clear negative Danaher-specific headline. Cytiva acquisition still pending closed Mar 31. Broad market and healthcare and industrial de-risking","Temporary uncertainty around integration and financing and exposure to life-sciences and industrial demand. Smaller drawdown relative to heavy cyclicals",no,,,"Danaher's move looks mostly macro-driven. No obvious company-specific negative development just before March 9 and the stock's smaller drawdown relative to heavy cyclicals suggests investors still viewed it as higher quality even while selling almost everything."
DIS,2020-03-09,9.5,macro_sensitivity,high,high,"COVID threat to parks theatrical releases and travel and leisure demand. Businesses directly exposed — theme parks cruises box office mass gatherings","General market crash and concern about ESPN and live events. China disruption already hurting film releases. Within days would close major U.S. parks",no,,,"Disney was one of the most obviously COVID-exposed media names on March 9 because so much of its business depended on travel and large crowds. Even though the formal U.S. park shutdown announcement came on March 12 investors were already discounting that kind of disruption."
DUK,2020-03-09,4.5,no_clear_catalyst,low,medium-high,"No meaningful Duke-specific negative headline. Broad market selloff. Utilities safer than cyclicals but still fell in circuit-breaker session","Investors raised cash and lower Treasury yields and defensive positioning were not enough to fully offset indiscriminate selling",no,,,"Duke's move appears macro-driven. Utilities were safer than cyclicals that day but they still fell as investors sold across sectors during the circuit-breaker session. No evidence of a Duke-specific operational shock in the March 6-9 window."
CVX,2020-03-09,15.4,macro_sensitivity,high,high,"Direct hit from Saudi-Russia oil price war. Oil prices biggest daily rout since 1991 Gulf War. Crude down roughly 25% with intraday declines as large as about 33%","COVID demand destruction and broader equity liquidation",no,,,"CVX's 15.4% drop was overwhelmingly oil-specific. The collapse of OPEC+ cooperation and Saudi price cuts caused a historic crude crash just as COVID was destroying fuel demand so integrated oil majors were repriced immediately for lower cash flow and weaker upstream economics."
NOW,2020-03-11,7.1,no_clear_catalyst,low,medium,"No material ServiceNow-specific negative. WHO pandemic declaration and Trump European travel restrictions triggered March 11 selloff","De-rating of high-multiple software amid fears enterprise IT spending and deal timing would deteriorate",no,,,"ServiceNow's decline looks macro rather than idiosyncratic. When the WHO declared a pandemic and Trump announced European travel restrictions investors sold richly valued software names on fear that even recurring-revenue enterprise vendors could face slower new bookings and elongated sales cycles."
MRK,2020-03-11,3.4,no_clear_catalyst,low,high,"No significant Merck-specific negative catalyst. Broad market and pandemic selloff on March 11. Modest defensive outperformance — pharma seen as safer","Relatively small 3.4% decline suggests mostly dragged by market not punished for company news",no,,,"Merck's relatively small 3.4% decline suggests it was mostly being dragged by the market not punished for any company news. In the March 8-11 window no fresh Merck-specific disappointment was found and pharma broadly held up better than cyclicals."
NFLX,2020-03-11,3.9,no_clear_catalyst,low,high,"No company-specific negative. Marketwide pandemic shock on March 11 after WHO declaration and Trump Europe travel ban","Stay-at-home winner thesis not yet fully embraced. Production disruption risk existed. Fell less than market",no,,,"Netflix fell less than the market because it was already somewhat defensive but on March 11 it still traded in a broad risk-off tape after the WHO pandemic declaration and Trump Europe travel ban. No clear stock-specific bad news so this looks like temporary correlation with the overall panic."
