ticker,event_date,drop_pct,stock_event_type,stock_event_severity,classification_confidence,primary_cause,secondary_factors,company_specific_factor,earnings_beat_miss,guidance_direction,store_description
C,2020-03-27,4.8,macro_sensitivity,high,high,Citi joined peers in suspending stock repurchases. Mar 26 claims report showed 3.28M new unemployed. Expected surge in loan losses and reserve builds in severe recession,Lower rates hurting bank profitability,yes,,,Citi international and consumer-credit exposure made it a straightforward recession trade on March 27. The market was no longer focusing on capital return it was focusing on how large the eventual credit bill would be.
AMAT,2020-03-27,8.4,macro_sensitivity,high,medium-low,No fresh AMAT-specific Mar 24-27 negative headline. Semiconductor complex remained under pressure from demand disruption tied to coronavirus. Cyclical semiconductor-capex fears as customers reconsidered spending,Supply-chain risk. Broad tech-cyclical selling,no,,,Equipment names like AMAT often sell off harder than semis themselves when investors start pricing a capex freeze. By March 27 the likely interpretation was that memory foundry and logic customers would conserve cash until end-demand visibility improved.
CMCSA,2020-03-27,5.9,demand_weakness,high,high,STOCK-SPECIFIC context. Comcast Universal theme parks said Mar 24 would remain closed through Apr 19. Olympic postponement put more than $1.25B of NBCUniversal ad commitments into limbo. Direct hit to parks plus disruption to NBC major advertising event,Broader ad-market weakness. Recession fears,yes,,,Comcast was being repriced as a hybrid of media theme parks and advertising rather than just broadband. The extension of park closures and the Tokyo Olympics delay both struck businesses investors had counted on for 2020 revenue support.
GE,2020-03-27,6.2,demand_weakness,high,high,STOCK-SPECIFIC context. GE had already warned coronavirus could hit Q1 cash flow by $300M-$500M mainly through aviation. Mar 24 GE highlighted ventilator ramp but far too small to offset aviation stress. Worsening aviation and liquidity fears,Industrial recession risk. Leverage concerns,yes,,,The market cared far more about collapsing airline demand and engine-service revenue than about GE Healthcare ventilator upside. GE traded down because investors viewed the company as highly exposed to the most damaged part of the industrial economy: commercial aerospace.
CAT,2020-03-27,4.6,guidance_cut,high,high,STOCK-SPECIFIC. Caterpillar withdrew 2020 outlook Mar 26 and suspended some operations citing economic uncertainty weaker equipment demand and supply-chain disruption. Explicit withdrawal of guidance and plant shutdowns,Fear of collapse in construction mining and oil-related capex,yes,,down,This was one of the clearest stock-specific catalysts. Once CAT pulled guidance and acknowledged operational suspensions the market had a direct signal that end-market demand and factory continuity were deteriorating faster than expected.
FDX,2020-03-27,4.0,guidance_cut,high,high,STOCK-SPECIFIC. FedEx had just suspended FY2020 profit outlook Mar 18. Quarterly adjusted net income fell 53.5% YoY to $371M or $1.41/share on revenue of about $17.5B. Withdrawal of guidance and mounting concern global trade and TNT turnaround would worsen,Recession fears despite parcel demand tailwinds,yes,,down,FedEx stock could not fully benefit from stay-at-home delivery winner logic because the market was staring at collapsing business activity and a very uncertain earnings path. The guidance suspension told investors management itself could not underwrite near-term visibility.
DIS,2020-03-27,8.5,demand_weakness,high,medium,No new Reuters Disney-specific Mar 24-27 headline beyond still-unfolding shutdown backdrop. Disney remained hit across parks theatrical releases and sports. Investors continued to reprice Disney as one of largest multi-segment COVID losers,Park closures. Frozen film slate. ESPN ad and sports disruption,yes,,,Unlike many media names Disney had enormous offline exposure: parks cruises theaters and live sports. By March 27 the absence of near-term reopening visibility meant every one of those cash engines was being marked down at once.
CVX,2020-03-27,10.0,macro_sensitivity,high,high,"STOCK-SPECIFIC. Chevron cut 2020 capex by 20% lowered Permian production guidance by 125,000 boe/d and suspended buybacks as oil demand cratered. Oil-price collapse and Chevron own capex and output reset",Broader energy-sector liquidation tied to demand shock and Saudi-Russia price war backdrop,yes,,,CVX drop reflects both macro oil panic and a very concrete company response. Once Chevron slashed spending by $4B and pulled back Permian ambitions investors had confirmation that even a supermajor was moving into defense mode.
EMR,2020-03-27,6.6,macro_sensitivity,medium,medium-low,No clearly dated Mar 24-27 Emerson-specific negative headline. Dragged by industrial and oil-exposed peers into recession repricing. Exposure to industrial automation and energy capex in suddenly frozen economy,Sympathy move with CAT GE and oil-linked industrials after CAT withdrew guidance and Chevron cut spending,no,,,Emerson end markets made it vulnerable even without an obvious standalone headline. On March 27 investors were clearly punishing companies tied to factory spending process industries and energy capex as shutdowns spread globally.
CRM,2020-03-27,5.6,no_clear_catalyst,low,medium-low,No fresh negative Salesforce-specific corporate headline Mar 24-27. Mar 27 company messaging was largely about employee and community COVID response. Multiple compression and broad selling in enterprise software after relief rally,Concern enterprise customers would delay new software projects despite remote-work demand tailwinds,no,,,CRM was probably hit less by a single news item than by the market sudden refusal to pay up for growth software during peak macro uncertainty. Investors likely worried that even mission-critical cloud vendors would see slower deal cycles as customers triaged budgets.
