ticker,event_date,drop_pct,stock_event_type,stock_event_severity,classification_confidence,primary_cause,secondary_factors,company_specific_factor,earnings_beat_miss,guidance_direction,store_description
NVDA,2020-02-21,4.7,no_clear_catalyst,low,medium,"Semiconductor sector COVID selloff. Reported Feb 13 initially traded well","Post-earnings profit-taking in high-beta semi winner",no,,,"Nvidia's Feb. 21 selloff looks primarily like a sector-wide semiconductor de-risking move rather than a fresh Nvidia-specific miss or warning. Investors were increasingly worried that the coronavirus outbreak would hit China demand and electronics supply chains and richly valued chip leaders like Nvidia were sold aggressively as that risk was repriced."
UPS,2020-02-21,3.3,no_clear_catalyst,low,medium-low,"Transport economic growth fears tied to COVID","Oil freight and global trade expectations turning less favorable",no,,,"UPS's Feb. 21 decline appears to have been driven mainly by macro fears about weaker shipping and trade activity as coronavirus spread globally not by a fresh company-specific announcement. Transport stocks were increasingly treated as a read-through on global growth risk."
SCHW,2020-02-21,4.9,macro_sensitivity,low,medium,"Rate-sensitive financial pressure from falling Treasury yields","Schwab earnings model more rate-sensitive than many other financials",no,,,"Charles Schwab's Feb. 21 drop does not line up with a fresh company-specific catalyst. The most likely explanation is rate-sensitive financial pressure as investors rushed into Treasuries on coronavirus concerns falling yields worsened the outlook for Schwab's net interest revenue."
MU,2020-02-21,3.4,no_clear_catalyst,low,medium,"Semiconductor sector COVID fears. Memory names cyclical","Macro demand fears hit memory harder than broad market",no,,,"Micron's Feb. 21 decline seems to have been driven by broad semiconductor selling tied to coronavirus fears not by a fresh Micron-specific headline. Investors were increasingly worried about the impact of China shutdowns on electronics demand memory pricing and the supply chain."
MSFT,2020-02-21,3.2,no_clear_catalyst,low,medium,"Broad tech risk-off move not Microsoft-specific","Actual COVID warning came Feb 26 for More Personal Computing segment",no,,,"Microsoft's Feb. 21 decline appears to have been a broad risk-off move in large-cap tech not a reaction to a fresh company announcement. The company's actual coronavirus-related warning came nearly a week later when Microsoft said its More Personal Computing unit would miss prior guidance because the China supply chain was recovering more slowly than expected."
LRCX,2020-02-21,3.6,no_clear_catalyst,low,medium,"Sector-wide semi equipment selloff on COVID China fears","Profit-taking after strong run in equipment names",no,,,"Lam Research fell on Feb. 21 as investors sold semiconductor-equipment stocks on mounting coronavirus supply-chain and China-demand concerns. No fresh Lam-specific release or analyst action verified so this looks mainly like a sector de-risking move."
AMD,2020-02-21,7.0,no_clear_catalyst,medium,medium,"High-beta semiconductor selloff on COVID risk. 7% drop larger than group","Valuation and profit-taking amplified magnitude versus peers",no,,,"AMD's 7% drop on Feb. 21 does not appear tied to a fresh AMD-specific miss guidance cut or filing. The move is best explained as an aggressive derating of high-beta semiconductor stocks as investors priced in coronavirus-related risks to China demand manufacturing and the broader electronics supply chain."
AMAT,2020-02-21,3.2,no_clear_catalyst,low,medium,"Sector-wide semi equipment risk-off move","Investors looking through recent strong results focusing on COVID risk",no,,,"Applied Materials' Feb. 21 decline does not appear to have been driven by a fresh company-specific negative. Instead the stock was caught in the broader semiconductor-equipment selloff as the market repriced coronavirus-related risks to manufacturing supply chains and future wafer-fab spending."
INTU,2020-02-24,3.7,no_clear_catalyst,low,medium,"Feb 24 COVID panic day (S&P -3%+) overwhelmed same-day earnings","Fiscal Q2 results not obviously bad. Q3 non-GAAP EPS guided $5.90-5.95. FY reiterated",no,,met,"Intuit fell on the same day it reported fiscal Q2 results but the release itself was not obviously disastrous. The company guided Q3 non-GAAP EPS to $5.90-$5.95 and reiterated full-year revenue of $7.44B-$7.54B and non-GAAP EPS of $7.50-$7.60. The more likely explanation is that INTU was dragged down by the Feb. 24 coronavirus-driven market break when the S&P 500 fell more than 3% as investors reacted to the spread in Italy and South Korea."
ISRG,2020-02-24,5.4,macro_sensitivity,medium,medium,"COVID elective procedure volume fears on Feb 24 panic day","High valuation medtech. Later confirmed procedure volumes fell sharply",no,,,"Intuitive Surgical's Feb. 24 drop does not appear tied to a new company filing or guidance change. Investors began to price in procedure-volume risk from the spreading coronavirus outbreak which was particularly relevant to Intuitive because its da Vinci business depends heavily on hospital scheduling and elective surgeries. Later company commentary confirmed that procedure volumes did fall sharply as COVID spread."
