ticker,event_date,drop_pct,stock_event_type,stock_event_severity,classification_confidence,primary_cause,secondary_factors,company_specific_factor,earnings_beat_miss,guidance_direction,store_description
AAPL,2020-03-09,7.9,demand_weakness,high,high,"Escalating COVID supply-chain and demand concerns worsened by Italy lockdown. Feb 28 Tim Cook said Apple closely watching COVID in South Korea and Italy where it had suppliers","Broad tech selloff and smartphone demand fears. Explicit supplier and end-market exposure to regions most visibly worsening",yes,,,"Apple's 7.9% decline was more stock-specific than many other megacaps because it had explicit supplier and end-market exposure to the regions most visibly worsening. Cook had flagged South Korea and Italy on February 28 and when northern Italy locked down over the weekend that reinforced fears around both manufacturing continuity and European demand."
CL,2020-03-09,3.5,no_clear_catalyst,low,medium-high,"No company-specific negative. General market liquidation though consumer staples held up better than most sectors","FX and emerging-market exposure plus broad recession concerns",no,,,"Colgate's smaller 3.5% decline fits a defensive staples profile. It sold off but much less than cyclical tech banks and energy. No clear stock-specific trigger in the window so the move looks like broad de-risking with some concern about international exposure."
CMCSA,2020-03-09,6.2,macro_sensitivity,medium,medium-high,"Growing concern over NBCUniversal theme parks film and advertising exposure to COVID. Later confirmed COVID would materially hit results","Broad market crash offset only partly by defensive broadband business. Investors looking through stronger broadband to exposed assets",no,,,"Comcast's 6.2% drop likely reflected early repricing of its non-cable assets especially theme parks film releases and advertising all of which were vulnerable to lockdowns and a recession. Investors were effectively looking through the stronger broadband segment and focusing on the parts most exposed to mobility and ad spending."
ACN,2020-03-09,8.2,macro_sensitivity,high,high,"Anticipatory selloff on consulting and outsourcing demand risk from COVID. Later cut fiscal 2020 growth outlook to 3-6% from 6-8% on Mar 19 confirming fears","Travel-dependent consulting model and broad tech and services multiple compression",no,,,"Accenture's 8.2% fall suggests investors were already discounting delayed projects weaker discretionary enterprise spending and travel disruption before management formally revised guidance on March 19. The stock dropped first and the guidance cut validated that logic later."
COP,2020-03-09,24.8,macro_sensitivity,high,high,"Oil-price war and crude-price collapse. Saudi Arabia and Russia abandoned production pact both signaled higher output. Brent -23.9% WTI -25.1%. S&P energy index -20.1% largest one-day drop on record","COVID demand destruction was already weakening oil market before the supply shock",no,,,"COP's 24.8% plunge was overwhelmingly driven by the crude collapse not company news. With oil benchmark prices down roughly a quarter in a single session and investors suddenly repricing cash flow capex and balance-sheet risk across E&Ps ConocoPhillips was one of the most direct casualties of Crash Monday."
COF,2020-03-09,11.2,macro_sensitivity,high,high,"Consumer-credit and recession fears hitting card lenders and banks. Business mix especially sensitive to unemployment and consumer credit deterioration","Falling yields expected credit losses and broader financial-sector liquidation. No Capital One-specific negative announcement",no,,,"Capital One underperformed because its business mix is especially sensitive to unemployment and consumer credit deterioration. On March 9 investors were rapidly pricing in higher charge-offs weaker card spend and lower profitability from both recession risk and collapsing rates."
IBM,2020-03-09,7.8,no_clear_catalyst,low,medium,"No IBM-specific negative event. Broad enterprise IT and consulting de-rating amid recession fears","Concern customer spending decisions and services work would be delayed. Legacy and hybrid business mix offered less safe haven than cloud peers",no,,,"IBM's 7.8% decline appears driven by the market assuming slower enterprise spending and project delays not by a discrete company catalyst. Compared with pure-cloud names IBM also had more exposure to legacy IT budgets and consulting activity that could be deferred in a shock."
HD,2020-03-09,7.9,macro_sensitivity,medium,medium-high,"Recession fears and discretionary retail selling. Before market recognized later stay-at-home home-improvement boom","Concern that housing turnover contractor activity and large-ticket remodeling demand would weaken in a downturn. No major Home Depot-specific negative",no,,,"Home Depot's 7.9% drop came before the market recognized the later stay-at-home home-improvement boom. On March 9 the dominant read-through was the opposite: lower consumer confidence weaker housing-related spend and a sudden stop in discretionary activity."
GS,2020-03-09,10.4,macro_sensitivity,high,high,"Violent financials selloff tied to recession fears and collapsing yields. Market-sensitive business mix made it more vulnerable than some traditional banks","Exposure to capital markets trading-risk perceptions and fears dealmaking and asset values would weaken sharply. No Goldman-specific negative",no,,,"Goldman's 10.4% drop was mainly a sector and macro move. Investors were crushing banks and broker-dealers as Treasury yields plunged and the probability of a severe recession jumped. Goldman's more market-sensitive business mix likely made it even more vulnerable during the panic."
GOOGL,2020-03-09,6.2,macro_sensitivity,medium,high,"Anticipatory selloff on digital advertising weakness and recession risk. Later reporting confirmed Google ad business slowed materially in March","Broad megacap tech de-risking. Travel local business and brand advertisers cutting budgets",no,,,"Alphabet's 6.2% decline looks tied to investors realizing that even dominant platforms were not immune if travel local business and brand advertisers cut budgets. The stock sold off before the slowdown was formally visible in earnings but later results confirmed March was the turning point for ad weakness."
