ticker,event_date,drop_pct,stock_event_type,stock_event_severity,classification_confidence,primary_cause,secondary_factors,company_specific_factor,earnings_beat_miss,guidance_direction,store_description
AXP,2020-03-11,7.7,macro_sensitivity,high,high,"Expected collapse in travel-and-entertainment card spending. IATA warned Mar 5 of $63B-$113B airline revenue hit","Recession fear and rising consumer-credit risk. No AXP corporate release in prior 3 days. Travel-payments hybrid move",no,,,"American Express was especially vulnerable because of its business-travel and T&E exposure so the market discounted a faster hit to billed business than for generic lenders. The March 11 selloff looks less like a plain financials move and more like a travel-payments hybrid move."
AMT,2020-03-11,4.5,no_clear_catalyst,low,low-medium,"No meaningful American Tower-specific negative. Broad market liquidation. Temporary factor unwind","Concern that tenant financing and global rollout activity could slow in a pandemic",no,,,"AMT's decline looks like a correlation trade rather than a reaction to a tower-industry development. In a stress event investors sold liquid long-duration equities broadly including high-quality REITs that had no immediate company-specific bad news."
AMGN,2020-03-11,3.9,no_clear_catalyst,low,medium,"No major Amgen-specific negative. Broad March 11 risk-off after WHO pandemic declaration","Biotech and pharma basket selling despite relative defensiveness",no,,,"Amgen's smaller decline versus most cyclicals suggests it was partly cushioned by defensive characteristics but it still got dragged lower with the index. No evidence of an Amgen-specific catalyst in the 3-day window."
AMAT,2020-03-11,6.6,macro_sensitivity,medium,medium,"Semiconductor capital-equipment selloff on COVID uncertainty. Apple earlier warning primed market","Hardware supply-chain disruption and global capex fears. Fabs could delay deliveries and capex. No Applied Materials-specific negative",no,,,"AMAT moved more than Intel because equipment names were exposed not just to end-demand risk but also to the possibility that fabs and supply chains would delay deliveries and capex. The market was already primed by Apple's earlier warning."
ADBE,2020-03-11,5.2,macro_sensitivity,low,medium,"Pre-earnings derisking inside marketwide growth-stock selloff. Due to report earnings Mar 12. No fresh Adobe-specific negative","Concern that business spending would slow sharply. High-multiple software names being sold on fear of weaker corporate budgets",no,,,"Adobe's decline appears driven by valuation compression and earnings-event caution rather than an Adobe-specific bombshell. In that environment high-multiple software names were being sold on fear that corporate budgets and advertising-related activity would weaken."
ACN,2020-03-11,5.4,macro_sensitivity,medium,medium,"Expected slowdown in consulting and discretionary client spending. Later warned Mar 19 coronavirus would pressure quarterly revenue","Broad market de-rating of services firms exposed to enterprise budgets. No Accenture-specific release in prior 3 days",no,,,"ACN traded as a high-quality but economically exposed services company whose clients could postpone transformation and consulting projects in a sudden downturn. The subsequent March 19 revenue warning supports the view that March 11 was the market front-running a real earnings headwind."
ABT,2020-03-11,3.4,no_clear_catalyst,low,medium,"No Abbott-specific negative. EUA for molecular COVID test not until Mar 18. Broad market liquidation","Temporary healthcare basket selling despite later test-related upside. Relatively modest decline fits more defensive name",no,,,"Abbott's relatively modest decline fits a name that was more defensive than average but still could not escape a tape-driven selloff. The absence of a negative company catalyst combined with the later positive March 18 test authorization suggests this was macro pressure."
ABBV,2020-03-11,3.1,no_clear_catalyst,low,low-medium,"No meaningful AbbVie-specific negative. Allergan acquisition still pending. Marketwide selling","General risk-off and merger-arbitrage and financing sensitivity",no,,,"AbbVie's small decline relative to the market looks like generalized liquidation rather than a targeted reassessment. Without a new AbbVie headline in the window the simplest explanation is broad de-risking with some extra caution around large-deal financing."
AAPL,2020-03-11,3.5,guidance_cut,medium,high,"STOCK-SPECIFIC context. Already warned Feb 18 would miss March-quarter revenue guidance due to COVID supply and demand damage. Tim Cook allowed most staff to work from home","Broad tech selloff and continued concern about slow supply-chain normalization. Supply chains recovering more slowly than hoped",yes,,down,"Apple's March 11 decline was not caused by a brand-new filing but was still highly stock-specific in the sense that investors were repricing a name that had already admitted virus-related revenue damage. Reports that tech supply chains were recovering more slowly than hoped reinforced the fear."
AMZN,2020-03-11,3.8,no_clear_catalyst,low,medium,"No materially negative Amazon-specific announcement. Broad mega-cap tech selloff","Uncertainty around logistics and labor disruption versus higher e-commerce demand. Both positives and negatives from COVID",no,,,"Amazon's decline looks more like index-level and growth-stock de-risking than a reaction to a specific Amazon negative. Unlike travel or airlines Amazon had both positives and negatives from COVID so the stock's March 11 move appears mostly tied to the market's second-leg selloff."
