ticker,event_date,drop_pct,stock_event_type,stock_event_severity,classification_confidence,primary_cause,secondary_factors,company_specific_factor,earnings_beat_miss,guidance_direction,store_description
KO,2020-03-18,4.9,macro_sensitivity,medium,medium,No KO-specific press item. Restaurants stadiums theaters away-from-home venues shutting. Reuters Mar 18 emphasized broad closure of daily-life venues. Coke fountain and on-premise exposure,Broad staples selling to raise cash despite defensive classification. Repricing of away-from-home beverage demand,no,,,Coke was not falling because of a discrete company announcement. It was falling because one of its highest-volume channels was disappearing as restaurants and public venues shut down. That made KO materially less defensive than the market had previously assumed.
PEP,2020-03-18,5.3,macro_sensitivity,low,medium,No PepsiCo-specific negative. Same broad shutdown of restaurants convenience traffic entertainment venues foodservice channels,Market-wide liquidation. Foodservice and out-of-home demand fears tied to shutdowns,no,,,Pepsi decline looks primarily macro-channel driven rather than news driven. Investors were reassessing the earnings mix between more resilient grocery demand and much weaker away-from-home beverage and snack demand as lockdowns broadened.
JPM,2020-03-18,10.5,macro_sensitivity,high,high,Sudden recession and credit-loss repricing for banks reinforced by JPM buyback halt. JPMorgan said Mar 15 would halt stock buybacks and redirect capital to lending,Near-zero rates. Financial-market stress. Signaling management preference to preserve capital amid extreme uncertainty,yes,,,JPMorgan had a real stock-specific item: it stopped repurchasing shares on March 15 signaling management preference to preserve capital amid extreme uncertainty. That combined with collapsing rates and fears of a deep credit cycle explains why JPM sold off harder than many non-financial blue chips.
UNH,2020-03-18,11.1,macro_sensitivity,medium,medium,No UnitedHealth-specific negative Mar 15-18. Pandemic uncertainty around medical claims testing and treatment costs and system disruption,Broad-market liquidation. Market had not yet learned that deferred elective care could offset some COVID costs. Uncertainty discount rather than reaction to discrete company release,no,,,UNH move looks like an uncertainty discount rather than a reaction to a discrete company release. The market had not yet learned that deferred elective care could offset some COVID costs so investors were likely pricing a much worse immediate margin impact than ultimately materialized.
INTU,2020-03-18,5.9,no_clear_catalyst,low,low-medium,No negative Intuit headline. Broad growth and software selloff. Small-business stress and tax-season uncertainty during fast-moving shutdown environment,Inference rather than directly reported March 15-18 company event,no,,,No stock-specific catalyst for Intuit in the 3-day window. The most likely explanation is a mix of indiscriminate selling in software and growth names and concern that shutdowns would hurt small-business customers and complicate normal tax-season behavior.
ISRG,2020-03-18,4.4,macro_sensitivity,medium,high,Market anticipation hospitals would defer elective procedures hurting robot-assisted surgery volumes. Later said COVID-driven deferral had significant negative impact. Withdrew 2020 procedure guidance,General healthcare-equipment de-risking in COVID shock,no,,,March 18 was early but the market was already figuring out that hospitals would postpone non-urgent procedures to preserve capacity and reduce infection risk. Since Intuitive system usage is tightly linked to procedure volumes the stock was being repriced ahead of the company later formal guidance withdrawal.
ACN,2020-03-18,4.2,guidance_cut,medium,high,Anticipation of slower consulting and project spending due to COVID. Accenture reported Mar 19 — lowered full-year revenue growth outlook because of coronavirus. Q2 revenue .1B up 7%,Broad services and IT spending concerns. Mar 18 weakness likely reflected investors anticipating exactly that kind of demand slowdown,no,,down,Accenture next-day results validated the concern: while the reported quarter was still solid management lowered the full-year growth outlook because of the outbreak. The March 18 decline therefore looks like the market moving ahead of an earnings-reset risk.
ADBE,2020-03-18,5.5,guidance_cut,medium,high,STOCK-SPECIFIC context. Reported Mar 12 record Q1 revenue .09B up 19% but said earnings included /bin/zsh.07/share hit from cancelling corporate events. Outlook missed as coronavirus affected customer spending,Broad software multiple compression in the crash. Investors looking past strong reported results to COVID-related demand softness and event and customer-spending disruption,yes,,down,Adobe did not fall because Q1 was weak — Q1 was actually strong. The problem was that investors were repricing forward demand and enterprise spending and Adobe had already disclosed a tangible COVID hit from event cancellations which made the stock vulnerable during the March 18 risk-off wave.
AMAT,2020-03-18,12.7,macro_sensitivity,high,medium-high,Semiconductor-equipment sector panic over capex and supply-chain disruption. No Applied Materials-specific Mar 15-18 negative. Reuters: chipmakers suffering one of largest declines,High-beta tech selling. Worsening macro conditions. Investors pricing risk that memory and foundry customers would delay tool purchases,no,,,AMAT larger-than-average drop versus TXN and AMD suggests the market was especially harsh on capex-sensitive semi-equipment names. Investors were likely pricing the risk that memory and foundry customers would delay tool purchases as the pandemic disrupted both end demand and plant operations.
AMD,2020-03-18,6.6,macro_sensitivity,medium,medium,No fresh AMD-specific negative. Reuters highlighted severe chip-stock selloff. Semiconductor-sector selloff driven by COVID supply and demand fears,High-beta growth-stock deleveraging. Market reassessing everything from PC and gaming demand to supply chains and enterprise hardware spending,no,,,AMD appears to have traded more with the semiconductor complex than on issuer-specific news. In mid-March 2020 the market was reassessing everything from PC and gaming demand to supply chains and enterprise hardware spending and AMD valuation made it especially sensitive.
