ticker,event_date,drop_pct,stock_event_type,stock_event_severity,classification_confidence,primary_cause,secondary_factors,company_specific_factor,earnings_beat_miss,guidance_direction,store_description
BRK-B,2020-03-23,4.7,macro_sensitivity,medium,medium,No Berkshire-specific negative Mar 20-22. Large public-equity portfolio including banks airlines cyclical businesses getting hit hard. Look-through exposure to broader market especially financials and economically sensitive holdings,Investor concern about operating subsidiaries tied to transport manufacturing retail and insurance in shutdown economy,no,,,BRK-B 4.7% fall was most likely a portfolio and economic-exposure story not a Berkshire-only headline. By mid-March investors were already estimating tens of billions of dollars of mark-to-market damage to Berkshire listed holdings while recession risk threatened many of its operating businesses.
COP,2020-03-23,8.5,macro_sensitivity,high,high,Oil demand collapsing because of COVID. Reuters Feb reported Conoco expected demand growth to slow. Industry rolling out steep spending cuts — COP cut operating spending by ~$700M ~10%. Oil demand destruction plus Saudi-Russia price war,Anticipation of capex and opex cuts. Lower realized prices. Recession fears. Crude had collapsed to roughly $22.43 WTI and $26.98 Brent,no,,,COP 8.5% drop lines up with the late-March oil panic when crude had collapsed. Investors were repricing the whole upstream complex for a demand shock and COP was already publicly warning that coronavirus would slow demand growth.
ISRG,2020-03-23,6.7,macro_sensitivity,high,medium-high,Later disclosed da Vinci procedures in last half of March 2020 fell to roughly 65% of earlier Q1 weekly rate. Elective surgery shutdown risk. Hospital resource diversion to COVID care,Expected delays in robot placements and utilization,no,,,Even without a March 20-23 press release ISRG was highly exposed to the sudden cancellation of elective procedures which investors were already beginning to price aggressively by March 23. Later disclosures showing procedure activity falling to about 65% of earlier-quarter levels support that the market was correctly anticipating a sharp utilization shock.
INTU,2020-03-23,3.5,macro_sensitivity,medium,medium-high,Mar 20 Treasury/IRS moved U.S. tax filing deadline from Apr 15 to Jul 15. Intuit later disclosed extension affected usage timing across tax products. Tax-season revenue timing disruption from filing extension,General software multiple compression during March 23 panic though software as a sector held up relatively better over the full crash,no,,,INTU 3.5% fall likely reflected investor concern that moving the deadline to July 15 would shift or delay core TurboTax activity and near-term monetization. That company-specific timing issue seems more relevant than a generic market explanation here.
COF,2020-03-23,4.8,macro_sensitivity,high,medium,No strong COF-specific Mar 20-23 headline. Market sharply repricing monoline and card-heavy lenders for unemployment charge-offs payment stress. Fed Mar 23 actions specifically targeted consumer-credit ABS markets. Consumer-credit loss fears,Funding market strain. Recession expectations. Exposure to card balances and auto lending,no,,,COF 4.8% decline looks like a credit-cycle call rather than a company-news reaction. Investors were anticipating a rapid deterioration in household credit quality and consumer spending especially for lenders with heavier unsecured and subprime-adjacent exposure.
GE,2020-03-23,6.3,demand_weakness,high,high,STOCK-SPECIFIC. Mar 23 GE said would cut aviation workforce by about 10% as travel collapse hit jet market. Stock fell to 28-year low. Aviation job-cut announcement and worsening aerospace outlook,Liquidity concerns around GE cyclical businesses. Broader March 23 market low,yes,,,GE had a direct negative catalyst on the day of the decline: aviation one of its most important businesses was cutting roughly 10% of its workforce as airline demand collapsed. That company-specific shock combined with GE already fragile turnaround story made the 6.3% drop more than just macro noise.
GD,2020-03-23,6.5,demand_weakness,medium,high,STOCK-SPECIFIC. Mar 23 Reuters carried company disclosure that General Dynamics said its business could be negatively impacted by coronavirus outbreak. COVID-impact warning especially around Gulfstream and commercial exposure,Defense names not immune to marketwide liquidation. Business-jet demand particularly vulnerable,yes,,,GD 6.5% decline had a real stock-specific headline behind it: the company explicitly warned on March 23 that coronavirus could hurt business. Investors likely focused on Gulfstream sensitivity to the shutdown in travel and corporate activity.
HON,2020-03-23,7.7,macro_sensitivity,medium,medium,No negative Honeywell-specific news Mar 20-23. Mar 10 had reaffirmed Q1 and full-year outlook. Industrial and aerospace recession fears not negative company news. Macro deterioration overwhelming earlier management reassurance,Exposure to commercial aerospace building technologies and short-cycle industrial demand,no,,,Because the available pre-drop headline was positive rather than negative HON 7.7% move is best explained by investors sharply marking down industrial and aerospace earnings power as lockdowns spread. The stock was reacting to macro deterioration overwhelming earlier management reassurance.
DUK,2020-03-23,6.2,no_clear_catalyst,low,medium,No Duke-specific negative Mar 20-22. Utilities hit as investors sold anything liquid. Concerns about commercial and industrial electricity demand and financing conditions. Defensive-sector liquidation during Mar 23 panic,Lower expected power demand from business shutdowns. Pressure on rate-sensitive sectors amid funding stress,no,,,DUK 6.2% drop looks mostly like indiscriminate selling in a market that was still searching for a bottom not a response to a Duke announcement. Utilities were relatively defensive fundamentally but on March 23 even many defensives were sold to raise cash.
JPM,2020-03-23,5.4,macro_sensitivity,high,high,STOCK-SPECIFIC context. JPMorgan said Mar 15 would stop buying back shares and use capital to lend to customers. Bank-sector credit-cycle fears with buyback halt reinforcing pressure. Margin pressure from emergency Fed easing,Recession expectations. Delayed fiscal stimulus,yes,,,JPM 5.4% decline fits the broader bank selloff but the March 15 buyback suspension mattered because it signaled management was prioritizing capital preservation and customer support over shareholder returns. Investors were simultaneously pricing weaker net interest income and a sharp rise in expected loan losses.
