ticker,event_date,drop_pct,stock_event_type,stock_event_severity,classification_confidence,primary_cause,secondary_factors,company_specific_factor,earnings_beat_miss,guidance_direction,store_description
AMAT,2020-04-09,3.6,macro_sensitivity,medium,medium-low,Broad semiconductor/capex uncertainty rather than a specific AMAT event. No fresh Applied Materials-specific negative headline in April 6-8,Fear that customer fab spending could be delayed and global supply-chain disruptions from lockdowns,no,,,No AMAT-specific negative catalyst in the three prior days. The drop most likely reflects investor concern that the pandemic would disrupt semiconductor equipment demand and factory expansion plans.
INTC,2020-04-09,3.1,macro_sensitivity,low,medium-low,Sector-level semiconductor weakness/cyclical uncertainty not Intel-specific bad news. On April 7 Intel pledged $50 million to coronavirus relief which was not negative,COVID demand uncertainty across PCs enterprise and industrial end markets and supply-chain worries,no,,,Intel's only notable adjacent headline was actually supportive with a $50 million coronavirus relief commitment. With no clear negative company-specific development INTC's decline is best explained by broad semiconductor and cyclical-growth uncertainty.
LRCX,2020-04-09,3.2,macro_sensitivity,medium,medium-low,Broad semiconductor-equipment weakness tied to COVID capex uncertainty. No distinct Lam Research negative headline in April 6-8,Global manufacturing disruptions and pullback in high-beta tech after sharp swings,no,,,Could not verify a Lam-specific news item in the window. The most plausible explanation is group-level selling in chip-equipment stocks as investors priced in the risk that foundries and memory makers would slow spending or defer expansion plans.
MU,2020-04-09,4.5,macro_sensitivity,medium,medium-low,Memory-cycle and end-demand fears amplified by the pandemic. No fresh Micron-specific negative Reuters report in April 6-8,General semiconductor volatility and concern that enterprise strength would not fully offset consumer weakness,no,,,MU's decline appears more sector- and cycle-driven than event-driven. The best explanation is that investors were discounting a hit to DRAM/NAND demand from the sudden collapse in consumer electronics and broader economic activity.
MS,2020-04-13,3.7,macro_sensitivity,medium,medium,Pre-earnings fear around bank profits and credit provisions. No singular Morgan Stanley-specific bad headline from April 10-13,Recession fears from the COVID shutdown and skepticism about investment banking and wealth-management activity and ongoing E*Trade integration risk,no,,,The timing strongly suggests investors were selling large banks ahead of earnings on concern that COVID would trigger heavy reserve builds and a sharp drop in profitability while Morgan Stanley also had overhang from the roughly $13 billion E*Trade acquisition.
NEE,2020-04-13,3.7,no_clear_catalyst,low,medium-low,Rotation out of defensive utilities. No major NextEra-specific negative news in April 10-13,Profit-taking after strong relative performance and broader equity-market repositioning as policy and reopening hopes rose,no,,,There does not appear to have been a meaningful NEE-specific negative catalyst. The more convincing explanation is style rotation with utilities giving back some ground as investors tentatively moved back toward cyclicals and growth.
RTX,2020-04-13,4.5,macro_sensitivity,medium,medium,Commercial aerospace exposure during the COVID travel collapse. Raytheon Technologies had only recently been formed from the Raytheon-United Technologies merger,Merger-integration uncertainty and broad industrial/aerospace weakness tied to airline distress and production cuts,no,,,Even without a single discrete April 10-13 headline RTX's 4.5% decline fits its business mix with the new Raytheon Technologies combining resilient defense operations with heavily pressured commercial-aerospace exposure at exactly the moment air travel had collapsed.
SCHW,2020-04-13,4.8,macro_sensitivity,medium,medium,Renewed financial-sector pressure ahead of earnings plus zero-rate concerns for brokers. By April 13 financial stocks were again under pressure,Concerns about net interest revenue in a near-zero-rate environment and integration and execution risk around TD Ameritrade,no,,,Unlike the April 7 move the April 13 SCHW drop lines up more clearly with broad financial-sector nerves going into earnings season. Investors were focusing less on the positive DOJ approval and more on how lower net interest margins and integration risk could weigh on results.
USB,2020-04-13,3.3,macro_sensitivity,medium,medium,Bank earnings/provision fears. No USB-only negative headline in April 10-13,Regional-bank sensitivity to consumer and commercial credit deterioration and near-zero rates compressing lending margins,no,,,USB's April 13 decline looks mostly like a sector move rather than a company-specific event. Investors were bracing for sizable loan-loss reserves weaker credit quality and margin pressure across the banking sector as the COVID recession deepened.
SO,2020-04-13,4.3,no_clear_catalyst,low,medium-low,Defensive-sector rotation out of utilities. No Southern-specific negative news in April 10-13,Profit-taking after prior outperformance and concern that lower power demand from the economic shutdown could weigh on volumes,no,,,No distinct Southern Co. catalyst in the prior three days. The most likely explanation is a rotation away from defensive utilities as investors tried to reposition for a rebound with some added macro concern about weakening electricity demand.
