ticker,event_date,drop_pct,stock_event_type,stock_event_severity,classification_confidence,primary_cause,secondary_factors,company_specific_factor,earnings_beat_miss,guidance_direction,store_description
DUK,2020-03-20,8.9,no_clear_catalyst,low,medium,No fresh Duke-specific corporate announcement Mar 17-20. Utilities sold off sharply despite defensive label. CA stay-at-home order underscored scope of economic stop. Violent utility-sector selloff tied to recession and forced deleveraging,Fear of weaker commercial and industrial load. Liquidity-driven selling,no,,,DUK near-9% drop is too large for normal utility trading and looks primarily macro and sector-driven. The market was no longer treating utilities as a clean safe haven because the shutdown threatened electricity demand from businesses while leveraged investors were selling almost anything liquid.
DIS,2020-03-20,9.4,demand_weakness,high,high,STOCK-SPECIFIC context. Reuters Mar 12 reported Disney would close parks in CA and FL and Disneyland Paris through month-end. By Mar 20 investors absorbing broader implications for cruises theatrical releases and ESPN and live sports,Movie-release delays. Suspended cruises. Sports shutdown hurting ESPN. Parks closures alone jeopardized segment that generated $21.6B in 2019 revenue,yes,,,Disney had one of the clearest COVID earnings hits in the entire market. Parks closures alone jeopardized a segment that generated $21.6B in 2019 revenue and the simultaneous shutdown in sports and theaters meant investors were suddenly repricing multiple Disney profit engines at once.
GOOG,2020-03-20,3.9,macro_sensitivity,medium,medium,Same setup as GOOGL. Delayed COVID-information portal. Growing expectation of advertising slowdown. Expected ad-market deterioration,No separate Class C-specific catalyst. Investors discounting weaker ad demand particularly in brand advertising,no,,,There was no separate GOOG-specific catalyst. GOOG and GOOGL were reacting to the same Alphabet fundamentals. Investors were discounting weaker ad demand particularly in brand advertising which Reuters later confirmed had deteriorated in mid-March.
CSCO,2020-03-20,5.6,macro_sensitivity,low,medium-low,No Cisco earnings or guidance change Mar 17-20. Reuters coverage focused on work-from-home surge creating cybersecurity issues. Anticipated slowdown in enterprise capex and hardware orders,Work-from-home security and disruption headlines. Broad tech selloff. More network usage but sharply weaker corporate spending intent,no,,,Cisco was caught between two opposing forces: more network usage but sharply weaker corporate spending intent. On balance the market appears to have priced the recessionary capex hit more heavily which better explains a 5.6% decline during this phase of the crash.
NKE,2020-03-23,6.9,demand_weakness,high,high,STOCK-SPECIFIC. Reuters reported Nike would close all stores across U.S. Canada Western Europe Australia New Zealand by Mar 27. Already said Mar 15 closing stores. COVID store closures and implied hit to near-term retail sales,Broader consumer discretionary stress. Supply-chain uncertainty. Widespread retailer shutdowns globally,yes,,,Nike March 23 drop lines up well with the realization that a substantial part of its physical retail footprint across key developed markets would be closed. Investors were forced to model a sharp near-term sales hit even though China had shown some signs of reopening.
NEE,2020-03-23,5.3,no_clear_catalyst,low,medium-low,No fresh NextEra-specific company catalyst Mar 20-23. Mar 23 was market bottom day. Utility-sector weakness despite Fed intervention. Recession-driven demand fears still dominating,Interest-rate and credit stress. Indiscriminate selling near market bottom,no,,,This looks primarily macro and sectoral not issuer-specific. The Fed March 23 announcement stabilized credit broadly but utilities were still under pressure as investors weighed weaker commercial load capital-intensity and continued forced selling into the trough of the crisis.
MRK,2020-03-23,7.0,no_clear_catalyst,low,low-medium,No fresh Merck-specific negative Mar 20-23. Not yet leading COVID winner in market narrative. Defensive healthcare names still sold off sharply around Mar 23 bottom,Rotation away from some defensives amid extreme volatility and cash raising,no,,,MRK 7% decline seems more about market structure than stock news. Even high-quality pharma names were being sold into the March panic as portfolios de-risked and investors preferred liquidity over defensiveness.
MO,2020-03-23,8.5,no_clear_catalyst,low,low-medium,No fresh Altria-specific Mar 20-23 press release. Already-known damage from Juul investment including $4.1B impairment disclosed late January. Broad consumer-defensive selloff plus ongoing skepticism tied to Juul and regulatory overhang,Marketwide deleveraging. Recession fears,no,,,No strong evidence of a new Altria event inside the exact three-day window. The best read is that MO was hit by the same indiscriminate selling that hit much of the market near the March 23 bottom with the already-damaged Juul thesis leaving the stock less able to act as a defensive haven.
MDT,2020-03-23,5.9,macro_sensitivity,medium,medium,Market concern broader elective-procedure and medical-device demand would weaken despite ventilator upside. Medtronic announced Mar 18-19 would more than double ventilator manufacturing capacity,Supply-chain complexity and execution risk around surge production. Ventilator headlines not enough to offset broader concern,no,,,The ventilator headlines were not enough to offset the market broader concern that hospitals would defer non-urgent procedures hurting the rest of Medtronic portfolio. So even with demand surging in one product line investors seem to have focused on the wider medtech slowdown.
MDLZ,2020-03-23,3.2,demand_weakness,low,medium,Reuters late January reported Mondelez expected coronavirus to hurt Q1 sales. Mar 23 Mondelez announced $15M global commitment (philanthropic). Ongoing concern about COVID-related sales and supply-chain disruption,Consumer staples not fully immune to liquidation at March bottom,yes,,,The March 23 drop was likely less about the same-day charitable announcement and more about investors continuing to price the operational drag Mondelez had already flagged from the outbreak. MDLZ looks like a mild continuation move on existing COVID disruption concerns plus broad market stress.
