ticker,event_date,drop_pct,stock_event_type,stock_event_severity,classification_confidence,primary_cause,secondary_factors,company_specific_factor,earnings_beat_miss,guidance_direction,store_description
BK,2020-09-15,3.0,macro_sensitivity,low,medium-low,Bank-sector weakness with low-rate pressure on custody bank economics,Market-sensitive fee expectations weakening with equity market volatility,no,,,BNY Mellon moved with the broader bank group with no company-specific trigger found.
C,2020-09-15,6.9,management_governance,high,high,Escalating repricing of Citi's operational-control and regulatory risk from Revlon payment error,Larger second-day drop implying continued digestion of remediation costs and future regulatory action likelihood,yes,,,Citi's 6.9% second-day drop showed the market kept repricing the implications of the payment error as more than a one-day headline.
ADBE,2020-09-16,4.4,earnings_miss,medium,high,Adobe reported fiscal Q3 on Sept 15 with revenue $3.23B and record cash flow but stock fell on beat-but-not-enough reaction,High expectations embedded in premium valuation left little room for merely meeting the bar,yes,beat,,Adobe's strong Q3 numbers failed to clear the elevated bar embedded in its premium valuation triggering a sell-the-news reaction.
ISRG,2020-09-16,3.4,macro_sensitivity,low,medium-low,Rotation out of expensive growth/medtech names with no ISRG-specific negative,Pandemic-related uncertainty about elective procedure volumes remained background risk,no,,,Intuitive Surgical's decline was driven by high-multiple medtech de-risking rather than a discrete company event.
META,2020-09-16,3.3,regulatory_legal,medium,medium,Reporting around Sept 16 said FTC was preparing possible antitrust lawsuit against Facebook by year-end,Residual overhang from advertiser boycott and broader platform-policy scrutiny,yes,,,Facebook faced renewed antitrust/legal overhang from the prospect of FTC action directly threatening its valuation multiple.
NEE,2020-09-16,5.2,macro_sensitivity,medium,medium-high,Sell-the-news reaction after NextEra raised expectations on Sept 14 and approved 4-for-1 stock split,Profit-taking in utilities/clean-energy leaders after sharp pre-event run,yes,,up,NextEra's positive news including raised outlook and split announcement triggered a classic sell-the-news pullback.
NOW,2020-09-16,3.8,macro_sensitivity,medium,medium,Software multiple compression and tech rotation with no company-specific headline,Profit-taking after strong prior performance in cloud software,no,,,ServiceNow fell with the broader software cohort in a valuation-driven pullback with no NOW-specific catalyst.
NVDA,2020-09-16,3.7,regulatory_legal,medium,high,Chinese state media called Nvidia's $40B Arm deal disturbing and urged regulatory caution per Reuters Sept 16,Reuters highlighted geopolitical and antitrust complexity around approvals in U.S. U.K. and China,yes,,,Nvidia's drop was a deal-risk repricing after Chinese state-media criticism gave investors concrete reason to discount the Arm acquisition probability.
TSLA,2020-09-17,4.1,macro_sensitivity,medium,medium-high,Post-S&P-500-exclusion volatility and investor repositioning ahead of Battery Day,Extremely stretched valuation and event-risk trading ahead of high-expectations event,yes,,,Tesla was caught between fragility from the S&P exclusion and vulnerability to profit-taking ahead of Battery Day.
SPG,2020-09-17,3.0,regulatory_legal,medium,medium-high,Sept 16 Reuters reported Simon added new claim in Taubman litigation arguing Taubman materially changed business without approval,Continued skepticism toward malls and physical retail recovery during COVID,yes,,,Simon's decline was driven by fresh Taubman litigation developments as the dispute continued widening.
